Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;07 jours;Periode normale;4263
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;08 jours;Periode normale;5110
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;09 jours;Periode normale;1464
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;10 jours;Periode normale;3340
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;11 jours;Periode normale;2650
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;12 jours;Periode normale;4346
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;13 jours;Periode normale;4449
2017-05-11;Jeudi;Zone FIMU;55-64;Resident;14 jours;Periode normale;7468
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;9284
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;7043
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;4501
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;9137
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;1019
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;786
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;1509
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;1309
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;1726
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;6827
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;6433
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;2330
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;233
2017-05-11;Jeudi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;217
2017-05-11;Jeudi;Zone FIMU;<18;Resident;01 jours;Periode normale;4231
2017-05-11;Jeudi;Zone FIMU;<18;Resident;02 jours;Periode normale;9272
2017-05-11;Jeudi;Zone FIMU;<18;Resident;03 jours;Periode normale;1963
2017-05-11;Jeudi;Zone FIMU;<18;Resident;04 jours;Periode normale;991
2017-05-11;Jeudi;Zone FIMU;<18;Resident;05 jours;Periode normale;5011
2017-05-11;Jeudi;Zone FIMU;<18;Resident;06 jours;Periode normale;2753
2017-05-11;Jeudi;Zone FIMU;<18;Resident;07 jours;Periode normale;7405
2017-05-11;Jeudi;Zone FIMU;<18;Resident;08 jours;Periode normale;3070
2017-05-11;Jeudi;Zone FIMU;<18;Resident;09 jours;Periode normale;9622
2017-05-11;Jeudi;Zone FIMU;<18;Resident;10 jours;Periode normale;9799
2017-05-11;Jeudi;Zone FIMU;<18;Resident;11 jours;Periode normale;5960
2017-05-11;Jeudi;Zone FIMU;<18;Resident;12 jours;Periode normale;9746
2017-05-11;Jeudi;Zone FIMU;<18;Resident;13 jours;Periode normale;514
2017-05-11;Jeudi;Zone FIMU;<18;Resident;14 jours;Periode normale;8606
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;7654
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;2620
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;8039
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;9808
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;4067
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;7232
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;1697
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;1050
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;1838
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;1606
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;6305
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;8084
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;4105
2017-05-11;Jeudi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;4541
2017-05-11;Jeudi;Zone FIMU;>65;Resident;01 jours;Periode normale;8712
2017-05-11;Jeudi;Zone FIMU;>65;Resident;02 jours;Periode normale;5585
2017-05-11;Jeudi;Zone FIMU;>65;Resident;03 jours;Periode normale;2964
2017-05-11;Jeudi;Zone FIMU;>65;Resident;04 jours;Periode normale;2106
2017-05-11;Jeudi;Zone FIMU;>65;Resident;05 jours;Periode normale;4745
2017-05-11;Jeudi;Zone FIMU;>65;Resident;06 jours;Periode normale;366
2017-05-11;Jeudi;Zone FIMU;>65;Resident;07 jours;Periode normale;4419
2017-05-11;Jeudi;Zone FIMU;>65;Resident;08 jours;Periode normale;8346
2017-05-11;Jeudi;Zone FIMU;>65;Resident;09 jours;Periode normale;2029
2017-05-11;Jeudi;Zone FIMU;>65;Resident;10 jours;Periode normale;6810
2017-05-11;Jeudi;Zone FIMU;>65;Resident;11 jours;Periode normale;2024
2017-05-11;Jeudi;Zone FIMU;>65;Resident;12 jours;Periode normale;2522
2017-05-11;Jeudi;Zone FIMU;>65;Resident;13 jours;Periode normale;5247
2017-05-11;Jeudi;Zone FIMU;>65;Resident;14 jours;Periode normale;4034
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;2292
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;6405
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;4544
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;3860
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;2257
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;4006
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;1988
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;8682
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;4038
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;7719
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;9345
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;8079
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;8018
2017-05-11;Jeudi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;8858
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;01 jours;Periode normale;2121
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;02 jours;Periode normale;2310
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;03 jours;Periode normale;8199
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;04 jours;Periode normale;4907
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;05 jours;Periode normale;955
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;06 jours;Periode normale;197
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;07 jours;Periode normale;2573
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;08 jours;Periode normale;8859
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;09 jours;Periode normale;7185
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;10 jours;Periode normale;1563
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;11 jours;Periode normale;4573
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;12 jours;Periode normale;6576
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;13 jours;Periode normale;2716
2017-05-12;Vendredi;Zone FIMU;18-24;Resident;14 jours;Periode normale;6379
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;7495
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;8617
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;8153
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;2737
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;8313
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;5347
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;1561
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;4419
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;8516
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;770
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;6408
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;9003
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;7907
2017-05-12;Vendredi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;4383
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;01 jours;Periode normale;6901
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;02 jours;Periode normale;4973
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;03 jours;Periode normale;45
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;04 jours;Periode normale;6899
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;05 jours;Periode normale;9096
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;06 jours;Periode normale;8054
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;07 jours;Periode normale;8800
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;08 jours;Periode normale;7404
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;09 jours;Periode normale;7504
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;10 jours;Periode normale;2686
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;11 jours;Periode normale;8867
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;12 jours;Periode normale;2290
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;13 jours;Periode normale;5051
2017-05-12;Vendredi;Zone FIMU;25-34;Resident;14 jours;Periode normale;663
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;4102
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;5104
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;2484
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;6494
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;1508
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;3984
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;4767
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;8850
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;1329
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;2350
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;5332
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;6689
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;8607
2017-05-12;Vendredi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;1575
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;01 jours;Periode normale;5430
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;02 jours;Periode normale;6614
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;03 jours;Periode normale;400
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;04 jours;Periode normale;6169
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;05 jours;Periode normale;8324
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;06 jours;Periode normale;8665
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;07 jours;Periode normale;5115
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;08 jours;Periode normale;5737
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;09 jours;Periode normale;3633
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;10 jours;Periode normale;4419
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;11 jours;Periode normale;8228
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;12 jours;Periode normale;5011
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;13 jours;Periode normale;4779
2017-05-12;Vendredi;Zone FIMU;35-44;Resident;14 jours;Periode normale;267
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;7997
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;7609
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;4039
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;1073
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;1858
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;5352
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;883
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;3212
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;1234
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;8413
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;1604
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;8043
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;1888
2017-05-12;Vendredi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;3900
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;01 jours;Periode normale;5876
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;02 jours;Periode normale;9071
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;03 jours;Periode normale;7087
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;04 jours;Periode normale;6080
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;05 jours;Periode normale;2146
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;06 jours;Periode normale;7131
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;07 jours;Periode normale;2256
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;08 jours;Periode normale;1930
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;09 jours;Periode normale;8287
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;10 jours;Periode normale;1736
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;11 jours;Periode normale;7576
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;12 jours;Periode normale;7955
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;13 jours;Periode normale;4943
2017-05-12;Vendredi;Zone FIMU;45-54;Resident;14 jours;Periode normale;7692
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;7437
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;64
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;2047
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;3818
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;2983
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;2496
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;1889
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;7425
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;8992
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;9065
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;8807
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;3785
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;6213
2017-05-12;Vendredi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;2071
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;01 jours;Periode normale;2833
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;02 jours;Periode normale;6971
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;03 jours;Periode normale;4914
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;04 jours;Periode normale;6593
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;05 jours;Periode normale;5124
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;06 jours;Periode normale;5304
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;07 jours;Periode normale;626
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;08 jours;Periode normale;4767
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;09 jours;Periode normale;6745
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;10 jours;Periode normale;9204
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;11 jours;Periode normale;4719
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;12 jours;Periode normale;9800
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;13 jours;Periode normale;9238
2017-05-12;Vendredi;Zone FIMU;55-64;Resident;14 jours;Periode normale;708
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;6552
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;7043
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;8334
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;6688
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;2432
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;4256
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;9230
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;3320
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;1157
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;4790
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;9201
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;2866
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;5827
2017-05-12;Vendredi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;1861
2017-05-12;Vendredi;Zone FIMU;<18;Resident;01 jours;Periode normale;5152
2017-05-12;Vendredi;Zone FIMU;<18;Resident;02 jours;Periode normale;9564
2017-05-12;Vendredi;Zone FIMU;<18;Resident;03 jours;Periode normale;559
2017-05-12;Vendredi;Zone FIMU;<18;Resident;04 jours;Periode normale;4989
2017-05-12;Vendredi;Zone FIMU;<18;Resident;05 jours;Periode normale;8178
2017-05-12;Vendredi;Zone FIMU;<18;Resident;06 jours;Periode normale;3690
2017-05-12;Vendredi;Zone FIMU;<18;Resident;07 jours;Periode normale;1839
2017-05-12;Vendredi;Zone FIMU;<18;Resident;08 jours;Periode normale;3270
2017-05-12;Vendredi;Zone FIMU;<18;Resident;09 jours;Periode normale;4794
2017-05-12;Vendredi;Zone FIMU;<18;Resident;10 jours;Periode normale;9691
2017-05-12;Vendredi;Zone FIMU;<18;Resident;11 jours;Periode normale;6300
2017-05-12;Vendredi;Zone FIMU;<18;Resident;12 jours;Periode normale;8675
2017-05-12;Vendredi;Zone FIMU;<18;Resident;13 jours;Periode normale;8107
2017-05-12;Vendredi;Zone FIMU;<18;Resident;14 jours;Periode normale;930
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;9337
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;7646
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;3656
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;2658
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;236
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;3553
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;2959
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;8511
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;2881
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;517
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;2552
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;2235
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;1155
2017-05-12;Vendredi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;4533
2017-05-12;Vendredi;Zone FIMU;>65;Resident;01 jours;Periode normale;686
2017-05-12;Vendredi;Zone FIMU;>65;Resident;02 jours;Periode normale;5392
2017-05-12;Vendredi;Zone FIMU;>65;Resident;03 jours;Periode normale;7864
2017-05-12;Vendredi;Zone FIMU;>65;Resident;04 jours;Periode normale;4158
2017-05-12;Vendredi;Zone FIMU;>65;Resident;05 jours;Periode normale;2101
2017-05-12;Vendredi;Zone FIMU;>65;Resident;06 jours;Periode normale;6644
2017-05-12;Vendredi;Zone FIMU;>65;Resident;07 jours;Periode normale;3340
2017-05-12;Vendredi;Zone FIMU;>65;Resident;08 jours;Periode normale;7841
2017-05-12;Vendredi;Zone FIMU;>65;Resident;09 jours;Periode normale;5393
2017-05-12;Vendredi;Zone FIMU;>65;Resident;10 jours;Periode normale;202
2017-05-12;Vendredi;Zone FIMU;>65;Resident;11 jours;Periode normale;1194
2017-05-12;Vendredi;Zone FIMU;>65;Resident;12 jours;Periode normale;6751
2017-05-12;Vendredi;Zone FIMU;>65;Resident;13 jours;Periode normale;9988
2017-05-12;Vendredi;Zone FIMU;>65;Resident;14 jours;Periode normale;1162
2017-05-12;Vendredi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;7082
