Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;TypeDeVisite;TypeDeJour;Volume
2017-05-17;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;768
2017-05-17;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;#
2017-05-17;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;667
2017-05-17;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;7120
2017-05-17;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;3043
2017-05-17;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;9417
2017-05-17;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;6788
2017-05-17;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;4339
2017-05-17;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;5307
2017-05-17;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-05-17;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;4432
2017-05-17;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;2215
2017-05-17;Mercredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;9329
2017-05-17;Mercredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;9198
2017-05-17;Mercredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;1880
2017-05-17;Mercredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;7764
2017-05-17;Mercredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;3565
2017-05-17;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-17;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;8333
2017-05-17;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;3345
2017-05-17;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;418
2017-05-17;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;9825
2017-05-17;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;3830
2017-05-17;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;#
2017-05-17;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;2910
2017-05-17;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;7598
2017-05-17;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;2501
2017-05-17;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;2925
2017-05-17;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1063
2017-05-17;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-05-17;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;9449
2017-05-18;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;3988
2017-05-18;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;7440
2017-05-18;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;4190
2017-05-18;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;1981
2017-05-18;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-05-18;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;1512
2017-05-18;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;1078
2017-05-18;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;23
2017-05-18;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;9341
2017-05-18;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;7585
2017-05-18;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;4386
2017-05-18;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;1778
2017-05-18;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;7333
2017-05-18;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;8952
2017-05-18;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;8243
2017-05-18;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;1031
2017-05-18;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;6804
2017-05-18;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;9327
2017-05-18;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2839
2017-05-18;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;3553
2017-05-18;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;6861
2017-05-18;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;4244
2017-05-18;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;37
2017-05-18;Jeudi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;#
2017-05-18;Jeudi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;2442
2017-05-18;Jeudi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;6494
2017-05-18;Jeudi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;4290
2017-05-18;Jeudi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;6081
2017-05-18;Jeudi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;898
2017-05-18;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;6159
2017-05-18;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;390
2017-05-18;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;30
2017-05-18;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;8975
2017-05-18;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;4410
2017-05-18;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;7513
2017-05-18;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;3973
2017-05-18;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;3578
2017-05-18;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;8151
2017-05-18;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;6768
2017-05-18;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;2227
2017-05-18;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-05-18;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;906
2017-05-19;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;2239
2017-05-19;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;8304
2017-05-19;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;9906
2017-05-19;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;4470
2017-05-19;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;1886
2017-05-19;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;8753
2017-05-19;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;2487
2017-05-19;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;#
2017-05-19;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;6522
2017-05-19;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;3887
2017-05-19;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;6153
2017-05-19;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;1666
2017-05-19;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;2874
2017-05-19;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;4435
2017-05-19;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;4300
2017-05-19;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;7022
2017-05-19;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;4694
2017-05-19;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;5682
2017-05-19;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2810
2017-05-19;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;4512
2017-05-19;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;9890
2017-05-19;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;6637
2017-05-19;Vendredi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;#
2017-05-19;Vendredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;2953
2017-05-19;Vendredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;3286
2017-05-19;Vendredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;5196
2017-05-19;Vendredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;8571
2017-05-19;Vendredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1380
2017-05-19;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;7509
2017-05-19;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;3397
2017-05-19;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;5296
2017-05-19;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;9567
2017-05-19;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;7607
2017-05-19;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;6019
2017-05-19;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;5842
2017-05-19;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;5462
2017-05-19;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;7633
2017-05-19;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;920
2017-05-19;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;5637
2017-05-19;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;8398
2017-05-19;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;6321
2017-05-20;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;5516
2017-05-20;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;9470
2017-05-20;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;7314
2017-05-20;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;939
2017-05-20;Samedi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-20;Samedi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;8511
2017-05-20;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;2865
2017-05-20;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3453
2017-05-20;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;#
2017-05-20;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;3573
2017-05-20;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;4453
2017-05-20;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;413
2017-05-20;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;4918
2017-05-20;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;4370
2017-05-20;Samedi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;4446
2017-05-20;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;828
2017-05-20;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;9789
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;7620
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2247
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;1734
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;8510
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;5083
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;#
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;2471
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;3360
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;239
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;5622
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1478
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;4790
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;204
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;1380
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;9463
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;2886
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;9245
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;6286
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;1810
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;2968
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;8029
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;2926
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;3981
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;5433
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;#
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;7836
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;1697
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;6573
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;#
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;2821
2017-05-21;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;6633
2017-05-21;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;7747
2017-05-21;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;1390
2017-05-21;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;1504
2017-05-21;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;9354
2017-05-21;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;2329
2017-05-21;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;3372
2017-05-21;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;6618
2017-05-21;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;1601
2017-05-21;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;3027
2017-05-21;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;9935
2017-05-21;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;1359
2017-05-21;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;1860
2017-05-21;Dimanche;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;#
2017-05-21;Dimanche;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;5517
2017-05-21;Dimanche;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;3246
2017-05-21;Dimanche;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;6092
2017-05-21;Dimanche;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;7488
2017-05-21;Dimanche;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;8284
2017-05-21;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;5750
2017-05-21;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;9573
2017-05-21;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;376
