Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;CategorieVisiteurs;TypeDeJour;Volume
2017-05-13;Samedi;00:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9061
2017-05-13;Samedi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4862
2017-05-13;Samedi;00:30:00;Zone FIMU;Present;Resident;Periode normale;3602
2017-05-13;Samedi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4551
2017-05-13;Samedi;01:00:00;Zone FIMU;Present;Resident;Periode normale;3917
2017-05-13;Samedi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8854
2017-05-13;Samedi;01:30:00;Zone FIMU;Present;Resident;Periode normale;3810
2017-05-13;Samedi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8045
2017-05-13;Samedi;23:30:00;Zone FIMU;Present;Resident;Periode normale;8400
2017-05-13;Samedi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4857
2017-05-14;Dimanche;00:00:00;Zone FIMU;Present;Resident;Periode normale;9183
2017-05-14;Dimanche;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;492
2017-05-14;Dimanche;00:30:00;Zone FIMU;Present;Resident;Periode normale;4592
2017-05-14;Dimanche;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1341
2017-05-14;Dimanche;01:00:00;Zone FIMU;Present;Resident;Periode normale;3380
2017-05-14;Dimanche;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4722
2017-05-14;Dimanche;01:30:00;Zone FIMU;Present;Resident;Periode normale;5502
2017-05-14;Dimanche;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9681
2017-05-14;Dimanche;02:00:00;Zone FIMU;Present;Resident;Periode normale;6190
2017-05-14;Dimanche;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6788
2017-05-14;Dimanche;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8739
2017-05-14;Dimanche;03:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1423
2017-05-14;Dimanche;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9119
2017-05-14;Dimanche;04:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3019
2017-05-14;Dimanche;05:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3295
2017-05-14;Dimanche;06:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2050
2017-05-14;Dimanche;06:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7632
2017-05-14;Dimanche;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2473
2017-05-14;Dimanche;07:00:00;Zone FIMU;Present;Resident;Periode normale;228
2017-05-14;Dimanche;07:30:00;Zone FIMU;Present;Resident;Periode normale;7127
2017-05-14;Dimanche;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9603
2017-05-14;Dimanche;08:00:00;Zone FIMU;Present;Resident;Periode normale;5483
2017-05-14;Dimanche;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3657
2017-05-14;Dimanche;08:30:00;Zone FIMU;Present;Resident;Periode normale;1143
2017-05-14;Dimanche;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9689
2017-05-14;Dimanche;09:00:00;Zone FIMU;Present;Resident;Periode normale;5717
2017-05-14;Dimanche;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1760
2017-05-14;Dimanche;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4516
2017-05-14;Dimanche;09:30:00;Zone FIMU;Present;Resident;Periode normale;2022
2017-05-14;Dimanche;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5566
2017-05-14;Dimanche;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7064
2017-05-14;Dimanche;10:00:00;Zone FIMU;Present;Resident;Periode normale;4235
2017-05-14;Dimanche;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6938
2017-05-14;Dimanche;10:30:00;Zone FIMU;Present;Resident;Periode normale;5004
2017-05-14;Dimanche;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1087
2017-05-14;Dimanche;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5426
2017-05-14;Dimanche;11:00:00;Zone FIMU;Present;Resident;Periode normale;9027
2017-05-14;Dimanche;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9018
2017-05-14;Dimanche;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4731
2017-05-14;Dimanche;11:30:00;Zone FIMU;Present;Resident;Periode normale;438
2017-05-14;Dimanche;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7747
2017-05-14;Dimanche;12:00:00;Zone FIMU;Present;Resident;Periode normale;6242
2017-05-14;Dimanche;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7974
2017-05-14;Dimanche;12:30:00;Zone FIMU;Present;Resident;Periode normale;5397
2017-05-14;Dimanche;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3544
2017-05-14;Dimanche;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1409
2017-05-14;Dimanche;13:00:00;Zone FIMU;Present;Resident;Periode normale;9668
2017-05-14;Dimanche;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;300
2017-05-14;Dimanche;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7381
2017-05-14;Dimanche;13:30:00;Zone FIMU;Present;Resident;Periode normale;9411
2017-05-14;Dimanche;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6412
2017-05-14;Dimanche;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3485
2017-05-14;Dimanche;14:00:00;Zone FIMU;Present;Resident;Periode normale;1709
2017-05-14;Dimanche;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9116
2017-05-14;Dimanche;14:30:00;Zone FIMU;Present;Resident;Periode normale;1597
2017-05-14;Dimanche;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4481
2017-05-14;Dimanche;15:00:00;Zone FIMU;Present;Resident;Periode normale;7300
2017-05-14;Dimanche;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9317
2017-05-14;Dimanche;15:30:00;Zone FIMU;Present;Resident;Periode normale;4990
2017-05-14;Dimanche;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7588
2017-05-14;Dimanche;16:00:00;Zone FIMU;Present;Resident;Periode normale;6082
2017-05-14;Dimanche;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2342
2017-05-14;Dimanche;16:30:00;Zone FIMU;Present;Resident;Periode normale;8527
2017-05-14;Dimanche;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8744
2017-05-14;Dimanche;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9931
2017-05-14;Dimanche;17:00:00;Zone FIMU;Present;Resident;Periode normale;5022
2017-05-14;Dimanche;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;237
2017-05-14;Dimanche;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2507
2017-05-14;Dimanche;17:30:00;Zone FIMU;Present;Resident;Periode normale;3071
2017-05-14;Dimanche;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9877
2017-05-14;Dimanche;18:00:00;Zone FIMU;Present;Resident;Periode normale;1727
2017-05-14;Dimanche;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5864
2017-05-14;Dimanche;18:30:00;Zone FIMU;Present;Resident;Periode normale;5582
2017-05-14;Dimanche;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4359
2017-05-14;Dimanche;19:00:00;Zone FIMU;Present;Resident;Periode normale;4043
2017-05-14;Dimanche;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6397
2017-05-14;Dimanche;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2595
2017-05-14;Dimanche;19:30:00;Zone FIMU;Present;Resident;Periode normale;3000
2017-05-14;Dimanche;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1220
2017-05-14;Dimanche;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6278
2017-05-14;Dimanche;20:00:00;Zone FIMU;Present;Resident;Periode normale;8686
2017-05-14;Dimanche;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2534
2017-05-14;Dimanche;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5906
2017-05-14;Dimanche;20:30:00;Zone FIMU;Present;Resident;Periode normale;2818
2017-05-14;Dimanche;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3937
2017-05-14;Dimanche;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3238
2017-05-14;Dimanche;21:00:00;Zone FIMU;Present;Resident;Periode normale;8677
2017-05-14;Dimanche;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2969
2017-05-14;Dimanche;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5926
2017-05-14;Dimanche;21:30:00;Zone FIMU;Present;Resident;Periode normale;77
2017-05-14;Dimanche;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7484
2017-05-14;Dimanche;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6794
2017-05-14;Dimanche;22:00:00;Zone FIMU;Present;Resident;Periode normale;6251
2017-05-14;Dimanche;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6444
2017-05-14;Dimanche;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7094
2017-05-14;Dimanche;22:30:00;Zone FIMU;Present;Resident;Periode normale;5776
2017-05-14;Dimanche;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1034
2017-05-14;Dimanche;23:00:00;Zone FIMU;Present;Resident;Periode normale;5490
2017-05-14;Dimanche;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6774
2017-05-14;Dimanche;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3602
2017-05-14;Dimanche;23:30:00;Zone FIMU;Present;Resident;Periode normale;4793
2017-05-14;Dimanche;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3527
2017-05-15;Lundi;00:00:00;Zone FIMU;Present;Resident;Periode normale;6669
2017-05-15;Lundi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;342
2017-05-15;Lundi;00:30:00;Zone FIMU;Present;Resident;Periode normale;7342
2017-05-15;Lundi;00:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7452
2017-05-15;Lundi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2283
2017-05-15;Lundi;01:00:00;Zone FIMU;Present;Resident;Periode normale;8552
2017-05-15;Lundi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5883
2017-05-15;Lundi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5313
2017-05-15;Lundi;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9225
2017-05-15;Lundi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;89
2017-05-15;Lundi;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;314
2017-05-15;Lundi;05:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3775
2017-05-15;Lundi;06:00:00;Zone FIMU;Present;Resident;Periode normale;4858
2017-05-15;Lundi;06:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5870
2017-05-15;Lundi;06:30:00;Zone FIMU;Present;Resident;Periode normale;6316
2017-05-15;Lundi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4572
2017-05-15;Lundi;07:00:00;Zone FIMU;Present;Resident;Periode normale;9965
2017-05-15;Lundi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3025
2017-05-15;Lundi;07:30:00;Zone FIMU;Present;Resident;Periode normale;7732
2017-05-15;Lundi;07:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7148
2017-05-15;Lundi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3693
2017-05-15;Lundi;08:00:00;Zone FIMU;Present;Resident;Periode normale;9918
2017-05-15;Lundi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2026
2017-05-15;Lundi;08:30:00;Zone FIMU;Present;Resident;Periode normale;2145
2017-05-15;Lundi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9407
2017-05-15;Lundi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;996
2017-05-15;Lundi;09:00:00;Zone FIMU;Present;Resident;Periode normale;3767
2017-05-15;Lundi;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3294
2017-05-15;Lundi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9363
2017-05-15;Lundi;09:30:00;Zone FIMU;Present;Resident;Periode normale;7734
2017-05-15;Lundi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4625
2017-05-15;Lundi;10:00:00;Zone FIMU;Present;Resident;Periode normale;922
2017-05-15;Lundi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4422
2017-05-15;Lundi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5371
2017-05-15;Lundi;10:30:00;Zone FIMU;Present;Resident;Periode normale;4171
2017-05-15;Lundi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4491
2017-05-15;Lundi;11:00:00;Zone FIMU;Present;Resident;Periode normale;2107
2017-05-15;Lundi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3396
2017-05-15;Lundi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4007
2017-05-15;Lundi;11:30:00;Zone FIMU;Present;Resident;Periode normale;8449
2017-05-15;Lundi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2331
2017-05-15;Lundi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8900
2017-05-15;Lundi;12:00:00;Zone FIMU;Present;Resident;Periode normale;8328
2017-05-15;Lundi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5412
2017-05-15;Lundi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5415
2017-05-15;Lundi;12:30:00;Zone FIMU;Present;Resident;Periode normale;8599
2017-05-15;Lundi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5415
2017-05-15;Lundi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4029
2017-05-15;Lundi;13:00:00;Zone FIMU;Present;Resident;Periode normale;6638
2017-05-15;Lundi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;852
2017-05-15;Lundi;13:30:00;Zone FIMU;Present;Resident;Periode normale;3284
2017-05-15;Lundi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7825
2017-05-15;Lundi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5948
2017-05-15;Lundi;14:00:00;Zone FIMU;Present;Resident;Periode normale;8417
2017-05-15;Lundi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2995
2017-05-15;Lundi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9929
2017-05-15;Lundi;14:30:00;Zone FIMU;Present;Resident;Periode normale;3749
2017-05-15;Lundi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7977
2017-05-15;Lundi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8588
2017-05-15;Lundi;15:00:00;Zone FIMU;Present;Resident;Periode normale;9667
2017-05-15;Lundi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;584
2017-05-15;Lundi;15:30:00;Zone FIMU;Present;Resident;Periode normale;4545
2017-05-15;Lundi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;334
2017-05-15;Lundi;16:00:00;Zone FIMU;Present;Resident;Periode normale;8175
2017-05-15;Lundi;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3502
2017-05-15;Lundi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1104
2017-05-15;Lundi;16:30:00;Zone FIMU;Present;Resident;Periode normale;1123
2017-05-15;Lundi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5291
2017-05-15;Lundi;17:00:00;Zone FIMU;Present;Resident;Periode normale;7554
2017-05-15;Lundi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8136
2017-05-15;Lundi;17:30:00;Zone FIMU;Present;Resident;Periode normale;4646
2017-05-15;Lundi;17:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6132
2017-05-15;Lundi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7507
2017-05-15;Lundi;18:00:00;Zone FIMU;Present;Resident;Periode normale;4222
2017-05-15;Lundi;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1370
2017-05-15;Lundi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9017
2017-05-15;Lundi;18:30:00;Zone FIMU;Present;Resident;Periode normale;3677
2017-05-15;Lundi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4226
2017-05-15;Lundi;19:00:00;Zone FIMU;Present;Resident;Periode normale;7658
2017-05-15;Lundi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7635
2017-05-15;Lundi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;499
2017-05-15;Lundi;19:30:00;Zone FIMU;Present;Resident;Periode normale;3608
2017-05-15;Lundi;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2726
2017-05-15;Lundi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7775
2017-05-15;Lundi;20:00:00;Zone FIMU;Present;Resident;Periode normale;6022
2017-05-15;Lundi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1834
2017-05-15;Lundi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8393
2017-05-15;Lundi;20:30:00;Zone FIMU;Present;Resident;Periode normale;6195
2017-05-15;Lundi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7470
2017-05-15;Lundi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6442
2017-05-15;Lundi;21:00:00;Zone FIMU;Present;Resident;Periode normale;4287
2017-05-15;Lundi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7048
2017-05-15;Lundi;21:30:00;Zone FIMU;Present;Resident;Periode normale;5385
2017-05-15;Lundi;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2688
2017-05-15;Lundi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1746
2017-05-15;Lundi;22:00:00;Zone FIMU;Present;Resident;Periode normale;6448
2017-05-15;Lundi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7185
2017-05-15;Lundi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9351
2017-05-15;Lundi;22:30:00;Zone FIMU;Present;Resident;Periode normale;4614
2017-05-15;Lundi;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9469
2017-05-15;Lundi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3980
2017-05-15;Lundi;23:00:00;Zone FIMU;Present;Resident;Periode normale;9588
2017-05-15;Lundi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9778
2017-05-15;Lundi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8660
2017-05-15;Lundi;23:30:00;Zone FIMU;Present;Resident;Periode normale;1988
2017-05-15;Lundi;23:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9579
2017-05-15;Lundi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8183
2017-05-16;Mardi;00:00:00;Zone FIMU;Present;Resident;Periode normale;8878
2017-05-16;Mardi;00:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6731
2017-05-16;Mardi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4494
2017-05-16;Mardi;00:30:00;Zone FIMU;Present;Resident;Periode normale;2227
2017-05-16;Mardi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3232
2017-05-16;Mardi;01:00:00;Zone FIMU;Present;Resident;Periode normale;7614
2017-05-16;Mardi;01:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4608
2017-05-16;Mardi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9340
2017-05-16;Mardi;01:30:00;Zone FIMU;Present;Resident;Periode normale;8426
2017-05-16;Mardi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9659
2017-05-16;Mardi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6389
2017-05-16;Mardi;05:30:00;Zone FIMU;Present;Resident;Periode normale;9650
2017-05-16;Mardi;05:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2351
2017-05-16;Mardi;06:00:00;Zone FIMU;Present;Resident;Periode normale;756
2017-05-16;Mardi;06:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6632
2017-05-16;Mardi;06:30:00;Zone FIMU;Present;Resident;Periode normale;569
2017-05-16;Mardi;06:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8315
2017-05-16;Mardi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8908
2017-05-16;Mardi;07:00:00;Zone FIMU;Present;Resident;Periode normale;3700
2017-05-16;Mardi;07:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8166
2017-05-16;Mardi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6163
2017-05-16;Mardi;07:30:00;Zone FIMU;Present;Resident;Periode normale;6194
2017-05-16;Mardi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7484
2017-05-16;Mardi;08:00:00;Zone FIMU;Present;Resident;Periode normale;4381
2017-05-16;Mardi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5412
