Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;06 jours;Periode normale;7967
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;07 jours;Periode normale;6736
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;08 jours;Periode normale;8186
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;09 jours;Periode normale;8410
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;10 jours;Periode normale;7175
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;11 jours;Periode normale;5407
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;12 jours;Periode normale;2986
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;13 jours;Periode normale;7784
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;14 jours;Periode normale;1144
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;01 jours;Periode normale;2141
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;02 jours;Periode normale;3919
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;03 jours;Periode normale;7665
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;04 jours;Periode normale;4346
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;05 jours;Periode normale;7434
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;06 jours;Periode normale;829
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;07 jours;Periode normale;824
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;08 jours;Periode normale;6589
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;09 jours;Periode normale;2266
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;10 jours;Periode normale;6443
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;11 jours;Periode normale;8622
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;12 jours;Periode normale;2023
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;13 jours;Periode normale;9133
2017-05-10;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;14 jours;Periode normale;2617
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;01 jours;Periode normale;2242
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;02 jours;Periode normale;6440
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;03 jours;Periode normale;2599
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;04 jours;Periode normale;1565
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;05 jours;Periode normale;4404
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;06 jours;Periode normale;8186
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;07 jours;Periode normale;6610
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;08 jours;Periode normale;7864
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;09 jours;Periode normale;6997
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;10 jours;Periode normale;2183
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;11 jours;Periode normale;8095
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;12 jours;Periode normale;2206
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;13 jours;Periode normale;388
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;14 jours;Periode normale;7070
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;01 jours;Periode normale;8517
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;02 jours;Periode normale;3917
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;03 jours;Periode normale;2970
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;04 jours;Periode normale;7400
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;05 jours;Periode normale;7604
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;06 jours;Periode normale;5501
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;07 jours;Periode normale;2646
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;08 jours;Periode normale;1439
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;09 jours;Periode normale;9406
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;10 jours;Periode normale;4902
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;11 jours;Periode normale;227
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;12 jours;Periode normale;93
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;13 jours;Periode normale;2157
2017-05-10;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;14 jours;Periode normale;244
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;01 jours;Periode normale;3210
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;02 jours;Periode normale;8301
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;03 jours;Periode normale;4987
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;04 jours;Periode normale;2847
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;05 jours;Periode normale;5690
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;06 jours;Periode normale;1674
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;07 jours;Periode normale;3782
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;08 jours;Periode normale;8067
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;09 jours;Periode normale;5111
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;10 jours;Periode normale;4515
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;11 jours;Periode normale;6929
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;12 jours;Periode normale;6331
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;13 jours;Periode normale;3255
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;14 jours;Periode normale;6698
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;01 jours;Periode normale;374
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;02 jours;Periode normale;1602
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;03 jours;Periode normale;1809
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;04 jours;Periode normale;8723
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;05 jours;Periode normale;2680
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;06 jours;Periode normale;7885
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;07 jours;Periode normale;5232
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;08 jours;Periode normale;4215
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;09 jours;Periode normale;4714
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;10 jours;Periode normale;3988
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;11 jours;Periode normale;6010
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;12 jours;Periode normale;5280
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;13 jours;Periode normale;8296
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;14 jours;Periode normale;5248
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;01 jours;Periode normale;2685
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;02 jours;Periode normale;8206
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;03 jours;Periode normale;514
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;04 jours;Periode normale;5752
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;05 jours;Periode normale;6028
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;06 jours;Periode normale;3352
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;07 jours;Periode normale;2625
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;08 jours;Periode normale;6152
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;09 jours;Periode normale;1438
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;10 jours;Periode normale;2139
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;11 jours;Periode normale;4422
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;12 jours;Periode normale;4979
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;13 jours;Periode normale;520
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;14 jours;Periode normale;3078
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;01 jours;Periode normale;504
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;02 jours;Periode normale;6877
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;03 jours;Periode normale;774
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;04 jours;Periode normale;7656
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;05 jours;Periode normale;1065
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;06 jours;Periode normale;2809
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;07 jours;Periode normale;9536
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;08 jours;Periode normale;1772
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;09 jours;Periode normale;2113
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;10 jours;Periode normale;9305
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;11 jours;Periode normale;204
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;12 jours;Periode normale;8852
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;13 jours;Periode normale;692
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;14 jours;Periode normale;3042
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;01 jours;Periode normale;3842
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;02 jours;Periode normale;4329
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;03 jours;Periode normale;9626
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;04 jours;Periode normale;5897
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;05 jours;Periode normale;9176
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;06 jours;Periode normale;2259
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;07 jours;Periode normale;8520
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;08 jours;Periode normale;8859
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;09 jours;Periode normale;1823
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;10 jours;Periode normale;4285
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;11 jours;Periode normale;7623
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;12 jours;Periode normale;9770
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;13 jours;Periode normale;2035
2017-05-11;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;14 jours;Periode normale;9396
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;01 jours;Periode normale;5035
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;02 jours;Periode normale;7879
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;03 jours;Periode normale;9518
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;04 jours;Periode normale;6293
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;05 jours;Periode normale;1102
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;06 jours;Periode normale;1110
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;07 jours;Periode normale;5741
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;08 jours;Periode normale;4280
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;09 jours;Periode normale;9084
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;10 jours;Periode normale;7994
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;11 jours;Periode normale;531
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;12 jours;Periode normale;8729
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;13 jours;Periode normale;5209
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;14 jours;Periode normale;3563
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;01 jours;Periode normale;7428
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;02 jours;Periode normale;6498
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;03 jours;Periode normale;115
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;04 jours;Periode normale;2718
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;05 jours;Periode normale;593
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;06 jours;Periode normale;3341
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;07 jours;Periode normale;7620
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;08 jours;Periode normale;7114
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;09 jours;Periode normale;9468
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;10 jours;Periode normale;7397
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;11 jours;Periode normale;5316
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;12 jours;Periode normale;6159
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;13 jours;Periode normale;7256
2017-05-11;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;14 jours;Periode normale;703
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;01 jours;Periode normale;6032
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;02 jours;Periode normale;3037
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;03 jours;Periode normale;4228
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;04 jours;Periode normale;6630
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;05 jours;Periode normale;1860
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;06 jours;Periode normale;9820
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;07 jours;Periode normale;9540
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;08 jours;Periode normale;1890
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;09 jours;Periode normale;7610
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;10 jours;Periode normale;7431
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;11 jours;Periode normale;2696
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;12 jours;Periode normale;1929
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;13 jours;Periode normale;4381
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;14 jours;Periode normale;5457
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;01 jours;Periode normale;6803
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;02 jours;Periode normale;3698
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;03 jours;Periode normale;6711
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;04 jours;Periode normale;5371
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;05 jours;Periode normale;149
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;06 jours;Periode normale;6159
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;07 jours;Periode normale;2470
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;08 jours;Periode normale;4683
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;09 jours;Periode normale;5668
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;10 jours;Periode normale;9234
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;11 jours;Periode normale;4034
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;12 jours;Periode normale;2401
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;13 jours;Periode normale;3796
2017-05-11;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;14 jours;Periode normale;8681
2017-05-11;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;01 jours;Periode normale;1521
2017-05-11;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;02 jours;Periode normale;635
2017-05-11;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;03 jours;Periode normale;7441
