Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;Continent;Pays;CategorieVisiteurs;TypeDeJour;Volume
2017-05-18;Jeudi;15:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;6842
2017-05-18;Jeudi;15:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5797
2017-05-18;Jeudi;15:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;7125
2017-05-18;Jeudi;15:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;2808
2017-05-18;Jeudi;16:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;8613
2017-05-18;Jeudi;16:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;1537
2017-05-18;Jeudi;16:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;6680
2017-05-18;Jeudi;16:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;5876
2017-05-18;Jeudi;17:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;2221
2017-05-18;Jeudi;17:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;562
2017-05-18;Jeudi;17:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;8253
2017-05-18;Jeudi;18:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;1524
2017-05-18;Jeudi;19:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;4255
2017-05-18;Jeudi;19:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;528
2017-05-18;Jeudi;20:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;1346
2017-05-18;Jeudi;20:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3240
2017-05-18;Jeudi;21:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3806
2017-05-18;Jeudi;21:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;4983
2017-05-18;Jeudi;21:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;4440
2017-05-18;Jeudi;22:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;453
2017-05-18;Jeudi;22:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;8449
2017-05-18;Jeudi;23:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;6958
2017-05-19;Vendredi;00:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;5446
2017-05-19;Vendredi;00:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3113
2017-05-19;Vendredi;05:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;6747
2017-05-19;Vendredi;05:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;7240
2017-05-19;Vendredi;05:30:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;2660
2017-05-19;Vendredi;06:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;2863
2017-05-19;Vendredi;08:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;384
2017-05-19;Vendredi;08:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;7352
2017-05-19;Vendredi;08:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;1779
2017-05-19;Vendredi;10:00:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;6218
2017-05-19;Vendredi;10:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;8568
2017-05-19;Vendredi;10:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;2056
2017-05-19;Vendredi;11:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;4880
2017-05-19;Vendredi;11:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;9725
2017-05-19;Vendredi;12:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;4531
2017-05-19;Vendredi;12:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;1504
2017-05-19;Vendredi;12:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;1266
2017-05-19;Vendredi;12:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;2848
2017-05-19;Vendredi;13:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3202
2017-05-19;Vendredi;13:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;8237
2017-05-19;Vendredi;13:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;7403
2017-05-19;Vendredi;14:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9379
2017-05-19;Vendredi;14:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9421
2017-05-19;Vendredi;15:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9665
2017-05-19;Vendredi;16:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;1571
2017-05-19;Vendredi;16:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;7876
2017-05-19;Vendredi;16:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;9876
2017-05-19;Vendredi;17:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3260
2017-05-19;Vendredi;17:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;31
2017-05-19;Vendredi;17:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;2429
2017-05-19;Vendredi;18:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;6936
2017-05-19;Vendredi;19:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;6825
2017-05-19;Vendredi;19:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;8672
2017-05-19;Vendredi;19:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;5021
2017-05-19;Vendredi;19:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3975
2017-05-19;Vendredi;19:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;6299
2017-05-19;Vendredi;20:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;7473
2017-05-19;Vendredi;20:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;2447
2017-05-19;Vendredi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;789
2017-05-19;Vendredi;21:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;5472
2017-05-19;Vendredi;21:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;9446
2017-05-19;Vendredi;22:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;5205
2017-05-19;Vendredi;22:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;9917
2017-05-19;Vendredi;22:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9405
2017-05-19;Vendredi;22:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3544
2017-05-19;Vendredi;23:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;2733
2017-05-19;Vendredi;23:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;8582
2017-05-20;Samedi;09:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;8079
2017-05-20;Samedi;10:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3735
2017-05-20;Samedi;11:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9877
2017-05-20;Samedi;11:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3025
2017-05-20;Samedi;11:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;7914
2017-05-20;Samedi;11:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3790
2017-05-20;Samedi;12:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;1128
2017-05-20;Samedi;12:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6293
2017-05-20;Samedi;12:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;1968
2017-05-20;Samedi;13:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3651
2017-05-20;Samedi;13:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;1361
2017-05-20;Samedi;13:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;2768
2017-05-20;Samedi;14:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9400
2017-05-20;Samedi;14:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;1303
2017-05-20;Samedi;14:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;9645
2017-05-20;Samedi;14:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;7148
2017-05-20;Samedi;14:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;2549
2017-05-20;Samedi;15:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;9917
2017-05-20;Samedi;15:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;1031
2017-05-20;Samedi;15:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;5037
2017-05-20;Samedi;19:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;6883
2017-05-20;Samedi;19:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;5115
2017-05-20;Samedi;19:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;942
2017-05-20;Samedi;20:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;5071
2017-05-20;Samedi;22:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;2541
2017-05-20;Samedi;22:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;4742
2017-05-20;Samedi;23:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;5215
2017-05-20;Samedi;23:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;6387
2017-05-21;Dimanche;08:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;611
2017-05-21;Dimanche;09:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;4142
2017-05-21;Dimanche;10:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5371
2017-05-21;Dimanche;11:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;6305
2017-05-21;Dimanche;11:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;2963
2017-05-21;Dimanche;11:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;242
2017-05-21;Dimanche;11:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5406
2017-05-21;Dimanche;11:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;4518
2017-05-21;Dimanche;12:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5505
2017-05-21;Dimanche;13:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9019
2017-05-21;Dimanche;13:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;8078
2017-05-21;Dimanche;16:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;2826
2017-05-21;Dimanche;17:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;9918
2017-05-21;Dimanche;17:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6419
2017-05-21;Dimanche;17:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;8605
2017-05-21;Dimanche;17:30:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode normale;4249
2017-05-21;Dimanche;19:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;4399
2017-05-21;Dimanche;19:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;410
2017-05-21;Dimanche;20:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;8482
2017-05-21;Dimanche;20:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;1088
2017-05-21;Dimanche;22:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;7795
2017-05-21;Dimanche;22:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;733
2017-05-22;Lundi;08:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;1399
2017-05-22;Lundi;09:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;2121
2017-05-22;Lundi;09:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;1449
2017-05-22;Lundi;10:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;206
2017-05-22;Lundi;10:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;1633
2017-05-22;Lundi;10:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;3008
2017-05-22;Lundi;10:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;8696
2017-05-22;Lundi;11:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;2160
2017-05-22;Lundi;13:00:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;1647
2017-05-22;Lundi;14:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9221
2017-05-22;Lundi;14:00:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;349
2017-05-22;Lundi;14:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;8530
2017-05-22;Lundi;15:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;8908
2017-05-22;Lundi;15:00:00;Zone FIMU;Present;Amérique;Reste Du Monde;Touriste Etranger;Periode normale;4159
2017-05-22;Lundi;15:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;7417
2017-05-22;Lundi;15:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;6265
2017-05-22;Lundi;16:00:00;Zone FIMU;Present;Amérique;Reste Du Monde;Touriste Etranger;Periode normale;5014
2017-05-22;Lundi;16:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;2029
2017-05-22;Lundi;17:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;2891
2017-05-22;Lundi;17:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3714
2017-05-22;Lundi;19:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;630
2017-05-22;Lundi;19:00:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;7567
2017-05-22;Lundi;20:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;560
2017-05-22;Lundi;21:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;2397
2017-05-22;Lundi;21:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3442
2017-05-22;Lundi;22:00:00;Zone FIMU;Present;Amérique;Reste Du Monde;Touriste Etranger;Periode normale;5408
2017-05-22;Lundi;23:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9081
2017-05-23;Mardi;07:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;9332
2017-05-23;Mardi;08:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;8344
2017-05-23;Mardi;08:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;4644
2017-05-23;Mardi;10:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;9348
2017-05-23;Mardi;10:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3213
2017-05-23;Mardi;12:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;97
2017-05-23;Mardi;12:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;7976
2017-05-23;Mardi;12:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;1072
2017-05-23;Mardi;12:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;5821
2017-05-23;Mardi;12:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;4111
2017-05-23;Mardi;13:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;4690
2017-05-23;Mardi;14:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9684
2017-05-23;Mardi;14:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;8926
2017-05-23;Mardi;14:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;385
2017-05-23;Mardi;15:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;1649
2017-05-23;Mardi;15:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;9982
2017-05-23;Mardi;15:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;4135
2017-05-23;Mardi;15:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;2068
2017-05-23;Mardi;16:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9474
2017-05-23;Mardi;16:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;4898
2017-05-23;Mardi;16:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;4569
2017-05-23;Mardi;16:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6707
2017-05-23;Mardi;16:30:00;Zone FIMU;Present;Amérique;Reste Du Monde;Touriste Etranger;Periode normale;298
2017-05-23;Mardi;17:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;4225
2017-05-23;Mardi;17:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;2491
2017-05-23;Mardi;18:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;806
2017-05-23;Mardi;18:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;7659
2017-05-23;Mardi;19:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;423
2017-05-23;Mardi;20:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;2888
2017-05-23;Mardi;20:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;4133
2017-05-23;Mardi;20:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;4779
2017-05-23;Mardi;20:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;1463
2017-05-24;Mercredi;07:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;5066
2017-05-24;Mercredi;07:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;9887
2017-05-24;Mercredi;08:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;7898
2017-05-24;Mercredi;09:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;4837
2017-05-24;Mercredi;10:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;522
2017-05-24;Mercredi;10:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;3616
2017-05-24;Mercredi;10:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6007
2017-05-24;Mercredi;11:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;9621
2017-05-24;Mercredi;12:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6320
2017-05-24;Mercredi;13:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;1529
2017-05-24;Mercredi;13:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;5685
2017-05-24;Mercredi;13:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;7066
2017-05-24;Mercredi;14:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;2458
2017-05-24;Mercredi;14:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;9923
2017-05-24;Mercredi;14:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;5699
2017-05-24;Mercredi;15:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;1651
2017-05-24;Mercredi;15:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;3528
2017-05-24;Mercredi;15:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;3240
2017-05-24;Mercredi;16:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;5547
