Date;JourDeLaSemaine;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-26;Jeudi;Visiteur;7J;Résident ;All-FIMU;6833
2016-05-26;Jeudi;Visiteur;7J;Touriste Français;All-FIMU;6929
2016-05-26;Jeudi;Visiteur;7J;Touriste Etranger;All-FIMU;8112
2016-05-26;Jeudi;Visiteur;8J;Résident ;All-FIMU;4620
2016-05-26;Jeudi;Visiteur;8J;Touriste Français;All-FIMU;4607
2016-05-26;Jeudi;Visiteur;8J;Touriste Etranger;All-FIMU;8195
2016-05-26;Jeudi;Visiteur;9J;Résident ;All-FIMU;438
2016-05-26;Jeudi;Visiteur;9J;Touriste Français;All-FIMU;9054
2016-05-26;Jeudi;Visiteur;9J;Touriste Etranger;All-FIMU;2121
2016-05-26;Jeudi;Visiteur;10J;Résident ;All-FIMU;247
2016-05-26;Jeudi;Visiteur;10J;Touriste Français;All-FIMU;7888
2016-05-26;Jeudi;Visiteur;10J;Touriste Etranger;All-FIMU;9426
2016-05-26;Jeudi;Visiteur;11J;Résident ;All-FIMU;9896
2016-05-26;Jeudi;Visiteur;11J;Touriste Français;All-FIMU;1054
2016-05-26;Jeudi;Visiteur;11J;Touriste Etranger;All-FIMU;6474
2016-05-26;Jeudi;Visiteur;12J;Résident ;All-FIMU;2645
2016-05-26;Jeudi;Visiteur;12J;Touriste Français;All-FIMU;199
2016-05-26;Jeudi;Visiteur;12J;Touriste Etranger;All-FIMU;9372
2016-05-26;Jeudi;Visiteur;13J;Résident ;All-FIMU;9138
2016-05-26;Jeudi;Visiteur;13J;Touriste Français;All-FIMU;8551
2016-05-26;Jeudi;Visiteur;13J;Touriste Etranger;All-FIMU;569
2016-05-26;Jeudi;Visiteur;14J;Résident ;All-FIMU;3517
2016-05-26;Jeudi;Visiteur;14J;Touriste Français;All-FIMU;4863
2016-05-26;Jeudi;Visiteur;14J;Touriste Etranger;All-FIMU;729
2016-05-27;Vendredi;Visiteur;1J;Résident ;All-FIMU;2275
2016-05-27;Vendredi;Visiteur;1J;Touriste Français;All-FIMU;8386
2016-05-27;Vendredi;Visiteur;1J;Touriste Etranger;All-FIMU;5060
2016-05-27;Vendredi;Visiteur;2J;Résident ;All-FIMU;8548
2016-05-27;Vendredi;Visiteur;2J;Touriste Français;All-FIMU;922
2016-05-27;Vendredi;Visiteur;2J;Touriste Etranger;All-FIMU;1058
2016-05-27;Vendredi;Visiteur;3J;Résident ;All-FIMU;8884
2016-05-27;Vendredi;Visiteur;3J;Touriste Français;All-FIMU;9125
2016-05-27;Vendredi;Visiteur;3J;Touriste Etranger;All-FIMU;4939
2016-05-27;Vendredi;Visiteur;4J;Résident ;All-FIMU;9553
2016-05-27;Vendredi;Visiteur;4J;Touriste Français;All-FIMU;1832
2016-05-27;Vendredi;Visiteur;4J;Touriste Etranger;All-FIMU;6495
2016-05-27;Vendredi;Visiteur;5J;Résident ;All-FIMU;6887
2016-05-27;Vendredi;Visiteur;5J;Touriste Français;All-FIMU;1821
2016-05-27;Vendredi;Visiteur;5J;Touriste Etranger;All-FIMU;267
2016-05-27;Vendredi;Visiteur;6J;Résident ;All-FIMU;7443
2016-05-27;Vendredi;Visiteur;6J;Touriste Français;All-FIMU;7393
2016-05-27;Vendredi;Visiteur;6J;Touriste Etranger;All-FIMU;267
2016-05-27;Vendredi;Visiteur;7J;Résident ;All-FIMU;4485
2016-05-27;Vendredi;Visiteur;7J;Touriste Français;All-FIMU;1400
2016-05-27;Vendredi;Visiteur;7J;Touriste Etranger;All-FIMU;6462
2016-05-27;Vendredi;Visiteur;8J;Résident ;All-FIMU;2111
2016-05-27;Vendredi;Visiteur;8J;Touriste Français;All-FIMU;5268
2016-05-27;Vendredi;Visiteur;8J;Touriste Etranger;All-FIMU;7212
2016-05-27;Vendredi;Visiteur;9J;Résident ;All-FIMU;2880
2016-05-27;Vendredi;Visiteur;9J;Touriste Français;All-FIMU;4429
2016-05-27;Vendredi;Visiteur;9J;Touriste Etranger;All-FIMU;6849
2016-05-27;Vendredi;Visiteur;10J;Résident ;All-FIMU;6409
2016-05-27;Vendredi;Visiteur;10J;Touriste Français;All-FIMU;8460
2016-05-27;Vendredi;Visiteur;10J;Touriste Etranger;All-FIMU;4739
2016-05-27;Vendredi;Visiteur;11J;Résident ;All-FIMU;6916
2016-05-27;Vendredi;Visiteur;11J;Touriste Français;All-FIMU;3285
2016-05-27;Vendredi;Visiteur;11J;Touriste Etranger;All-FIMU;3468
2016-05-27;Vendredi;Visiteur;12J;Résident ;All-FIMU;400
2016-05-27;Vendredi;Visiteur;12J;Touriste Français;All-FIMU;3588
2016-05-27;Vendredi;Visiteur;12J;Touriste Etranger;All-FIMU;2569
2016-05-27;Vendredi;Visiteur;13J;Résident ;All-FIMU;2902
2016-05-27;Vendredi;Visiteur;13J;Touriste Français;All-FIMU;4155
2016-05-27;Vendredi;Visiteur;13J;Touriste Etranger;All-FIMU;2048
2016-05-27;Vendredi;Visiteur;14J;Résident ;All-FIMU;7262
2016-05-27;Vendredi;Visiteur;14J;Touriste Français;All-FIMU;8731
2016-05-27;Vendredi;Visiteur;14J;Touriste Etranger;All-FIMU;4378
2016-05-28;Samedi;Visiteur;1J;Résident ;All-FIMU;8562
2016-05-28;Samedi;Visiteur;1J;Touriste Français;All-FIMU;550
2016-05-28;Samedi;Visiteur;1J;Touriste Etranger;All-FIMU;1628
2016-05-28;Samedi;Visiteur;2J;Résident ;All-FIMU;7940
2016-05-28;Samedi;Visiteur;2J;Touriste Français;All-FIMU;8375
2016-05-28;Samedi;Visiteur;2J;Touriste Etranger;All-FIMU;8157
2016-05-28;Samedi;Visiteur;3J;Résident ;All-FIMU;1988
2016-05-28;Samedi;Visiteur;3J;Touriste Français;All-FIMU;7094
2016-05-28;Samedi;Visiteur;3J;Touriste Etranger;All-FIMU;7627
2016-05-28;Samedi;Visiteur;4J;Résident ;All-FIMU;8333
2016-05-28;Samedi;Visiteur;4J;Touriste Français;All-FIMU;8433
2016-05-28;Samedi;Visiteur;4J;Touriste Etranger;All-FIMU;364
2016-05-28;Samedi;Visiteur;5J;Résident ;All-FIMU;2092
2016-05-28;Samedi;Visiteur;5J;Touriste Français;All-FIMU;4203
2016-05-28;Samedi;Visiteur;5J;Touriste Etranger;All-FIMU;6246
2016-05-28;Samedi;Visiteur;6J;Résident ;All-FIMU;9136
2016-05-28;Samedi;Visiteur;6J;Touriste Français;All-FIMU;1069
2016-05-28;Samedi;Visiteur;6J;Touriste Etranger;All-FIMU;4987
2016-05-28;Samedi;Visiteur;7J;Résident ;All-FIMU;4845
2016-05-28;Samedi;Visiteur;7J;Touriste Français;All-FIMU;9363
2016-05-28;Samedi;Visiteur;7J;Touriste Etranger;All-FIMU;7224
2016-05-28;Samedi;Visiteur;8J;Résident ;All-FIMU;6819
2016-05-28;Samedi;Visiteur;8J;Touriste Français;All-FIMU;5192
2016-05-28;Samedi;Visiteur;8J;Touriste Etranger;All-FIMU;8682
2016-05-28;Samedi;Visiteur;9J;Résident ;All-FIMU;5226
2016-05-28;Samedi;Visiteur;9J;Touriste Français;All-FIMU;5450
2016-05-28;Samedi;Visiteur;9J;Touriste Etranger;All-FIMU;6632
2016-05-28;Samedi;Visiteur;10J;Résident ;All-FIMU;3813
2016-05-28;Samedi;Visiteur;10J;Touriste Français;All-FIMU;7124
2016-05-28;Samedi;Visiteur;10J;Touriste Etranger;All-FIMU;5113
2016-05-28;Samedi;Visiteur;11J;Résident ;All-FIMU;2501
2016-05-28;Samedi;Visiteur;11J;Touriste Français;All-FIMU;8354
2016-05-28;Samedi;Visiteur;11J;Touriste Etranger;All-FIMU;9407
2016-05-28;Samedi;Visiteur;12J;Résident ;All-FIMU;1587
2016-05-28;Samedi;Visiteur;12J;Touriste Français;All-FIMU;6762
2016-05-28;Samedi;Visiteur;12J;Touriste Etranger;All-FIMU;39
2016-05-28;Samedi;Visiteur;13J;Résident ;All-FIMU;7862
2016-05-28;Samedi;Visiteur;13J;Touriste Français;All-FIMU;5191
2016-05-28;Samedi;Visiteur;13J;Touriste Etranger;All-FIMU;1092
2016-05-28;Samedi;Visiteur;14J;Résident ;All-FIMU;6862
2016-05-28;Samedi;Visiteur;14J;Touriste Français;All-FIMU;1419
2016-05-28;Samedi;Visiteur;14J;Touriste Etranger;All-FIMU;7448
2016-05-29;Dimanche;Visiteur;1J;Résident ;All-FIMU;3977
2016-05-29;Dimanche;Visiteur;1J;Touriste Français;All-FIMU;2607
2016-05-29;Dimanche;Visiteur;1J;Touriste Etranger;All-FIMU;3832
2016-05-29;Dimanche;Visiteur;2J;Résident ;All-FIMU;9411
2016-05-29;Dimanche;Visiteur;2J;Touriste Français;All-FIMU;385
2016-05-29;Dimanche;Visiteur;2J;Touriste Etranger;All-FIMU;4441
2016-05-29;Dimanche;Visiteur;3J;Résident ;All-FIMU;7408
2016-05-29;Dimanche;Visiteur;3J;Touriste Français;All-FIMU;1110
2016-05-29;Dimanche;Visiteur;3J;Touriste Etranger;All-FIMU;6395
2016-05-29;Dimanche;Visiteur;4J;Résident ;All-FIMU;3225
2016-05-29;Dimanche;Visiteur;4J;Touriste Français;All-FIMU;7860
2016-05-29;Dimanche;Visiteur;4J;Touriste Etranger;All-FIMU;215
2016-05-29;Dimanche;Visiteur;5J;Résident ;All-FIMU;9565
2016-05-29;Dimanche;Visiteur;5J;Touriste Français;All-FIMU;625
2016-05-29;Dimanche;Visiteur;5J;Touriste Etranger;All-FIMU;4116
2016-05-29;Dimanche;Visiteur;6J;Résident ;All-FIMU;6591
2016-05-29;Dimanche;Visiteur;6J;Touriste Français;All-FIMU;7495
2016-05-29;Dimanche;Visiteur;6J;Touriste Etranger;All-FIMU;2322
2016-05-29;Dimanche;Visiteur;7J;Résident ;All-FIMU;1564
2016-05-29;Dimanche;Visiteur;7J;Touriste Français;All-FIMU;8362
2016-05-29;Dimanche;Visiteur;7J;Touriste Etranger;All-FIMU;5617
2016-05-29;Dimanche;Visiteur;8J;Résident ;All-FIMU;7925
2016-05-29;Dimanche;Visiteur;8J;Touriste Français;All-FIMU;7611
2016-05-29;Dimanche;Visiteur;8J;Touriste Etranger;All-FIMU;8558
2016-05-29;Dimanche;Visiteur;9J;Résident ;All-FIMU;1408
2016-05-29;Dimanche;Visiteur;9J;Touriste Français;All-FIMU;3341
2016-05-29;Dimanche;Visiteur;9J;Touriste Etranger;All-FIMU;7695
2016-05-29;Dimanche;Visiteur;10J;Résident ;All-FIMU;8248
2016-05-29;Dimanche;Visiteur;10J;Touriste Français;All-FIMU;7427
2016-05-29;Dimanche;Visiteur;10J;Touriste Etranger;All-FIMU;4133
2016-05-29;Dimanche;Visiteur;11J;Résident ;All-FIMU;2073
2016-05-29;Dimanche;Visiteur;11J;Touriste Français;All-FIMU;4255
2016-05-29;Dimanche;Visiteur;11J;Touriste Etranger;All-FIMU;1623
2016-05-29;Dimanche;Visiteur;12J;Résident ;All-FIMU;7526
2016-05-29;Dimanche;Visiteur;12J;Touriste Français;All-FIMU;4778
2016-05-29;Dimanche;Visiteur;12J;Touriste Etranger;All-FIMU;2776
2016-05-29;Dimanche;Visiteur;13J;Résident ;All-FIMU;1427
2016-05-29;Dimanche;Visiteur;13J;Touriste Français;All-FIMU;1808
2016-05-29;Dimanche;Visiteur;13J;Touriste Etranger;All-FIMU;1272
2016-05-29;Dimanche;Visiteur;14J;Résident ;All-FIMU;3429
2016-05-29;Dimanche;Visiteur;14J;Touriste Français;All-FIMU;8321
2016-05-29;Dimanche;Visiteur;14J;Touriste Etranger;All-FIMU;1480
2016-05-30;Lundi;Visiteur;1J;Résident ;All-FIMU;6717
2016-05-30;Lundi;Visiteur;1J;Touriste Français;All-FIMU;8134
2016-05-30;Lundi;Visiteur;1J;Touriste Etranger;All-FIMU;8859
2016-05-30;Lundi;Visiteur;2J;Résident ;All-FIMU;9722
2016-05-30;Lundi;Visiteur;2J;Touriste Français;All-FIMU;8403
2016-05-30;Lundi;Visiteur;2J;Touriste Etranger;All-FIMU;4992
2016-05-30;Lundi;Visiteur;3J;Résident ;All-FIMU;4802
2016-05-30;Lundi;Visiteur;3J;Touriste Français;All-FIMU;8703
2016-05-30;Lundi;Visiteur;3J;Touriste Etranger;All-FIMU;4348
2016-05-30;Lundi;Visiteur;4J;Résident ;All-FIMU;7420
2016-05-30;Lundi;Visiteur;4J;Touriste Français;All-FIMU;315
2016-05-30;Lundi;Visiteur;4J;Touriste Etranger;All-FIMU;182
2016-05-30;Lundi;Visiteur;5J;Résident ;All-FIMU;7451
2016-05-30;Lundi;Visiteur;5J;Touriste Français;All-FIMU;5526
2016-05-30;Lundi;Visiteur;5J;Touriste Etranger;All-FIMU;8941
2016-05-30;Lundi;Visiteur;6J;Résident ;All-FIMU;7966
2016-05-30;Lundi;Visiteur;6J;Touriste Français;All-FIMU;3920
2016-05-30;Lundi;Visiteur;6J;Touriste Etranger;All-FIMU;1909
2016-05-30;Lundi;Visiteur;7J;Résident ;All-FIMU;3269
2016-05-30;Lundi;Visiteur;7J;Touriste Français;All-FIMU;4016
2016-05-30;Lundi;Visiteur;7J;Touriste Etranger;All-FIMU;1864
2016-05-30;Lundi;Visiteur;8J;Résident ;All-FIMU;5711
2016-05-30;Lundi;Visiteur;8J;Touriste Français;All-FIMU;3520
2016-05-30;Lundi;Visiteur;8J;Touriste Etranger;All-FIMU;7383
2016-05-30;Lundi;Visiteur;9J;Résident ;All-FIMU;2249
2016-05-30;Lundi;Visiteur;9J;Touriste Français;All-FIMU;9976
2016-05-30;Lundi;Visiteur;9J;Touriste Etranger;All-FIMU;8979
2016-05-30;Lundi;Visiteur;10J;Résident ;All-FIMU;3813
2016-05-30;Lundi;Visiteur;10J;Touriste Français;All-FIMU;3924
2016-05-30;Lundi;Visiteur;10J;Touriste Etranger;All-FIMU;9496
2016-05-30;Lundi;Visiteur;11J;Résident ;All-FIMU;3589
2016-05-30;Lundi;Visiteur;11J;Touriste Français;All-FIMU;7831
2016-05-30;Lundi;Visiteur;11J;Touriste Etranger;All-FIMU;5904
2016-05-30;Lundi;Visiteur;12J;Résident ;All-FIMU;8939
2016-05-30;Lundi;Visiteur;12J;Touriste Français;All-FIMU;4664
2016-05-30;Lundi;Visiteur;12J;Touriste Etranger;All-FIMU;9905
2016-05-30;Lundi;Visiteur;13J;Résident ;All-FIMU;9903
2016-05-30;Lundi;Visiteur;13J;Touriste Français;All-FIMU;5240
2016-05-30;Lundi;Visiteur;13J;Touriste Etranger;All-FIMU;8928
2016-05-30;Lundi;Visiteur;14J;Résident ;All-FIMU;4686
2016-05-30;Lundi;Visiteur;14J;Touriste Français;All-FIMU;1062
2016-05-30;Lundi;Visiteur;14J;Touriste Etranger;All-FIMU;845
2016-05-31;Mardi;Visiteur;1J;Résident ;All-FIMU;4635
2016-05-31;Mardi;Visiteur;1J;Touriste Français;All-FIMU;8953
2016-05-31;Mardi;Visiteur;1J;Touriste Etranger;All-FIMU;8330
2016-05-31;Mardi;Visiteur;2J;Résident ;All-FIMU;8489
2016-05-31;Mardi;Visiteur;2J;Touriste Français;All-FIMU;3582
2016-05-31;Mardi;Visiteur;2J;Touriste Etranger;All-FIMU;2113
2016-05-31;Mardi;Visiteur;3J;Résident ;All-FIMU;7499
2016-05-31;Mardi;Visiteur;3J;Touriste Français;All-FIMU;8258
2016-05-31;Mardi;Visiteur;3J;Touriste Etranger;All-FIMU;1613
2016-05-31;Mardi;Visiteur;4J;Résident ;All-FIMU;9474
2016-05-31;Mardi;Visiteur;4J;Touriste Français;All-FIMU;5227
2016-05-31;Mardi;Visiteur;4J;Touriste Etranger;All-FIMU;3095
2016-05-31;Mardi;Visiteur;5J;Résident ;All-FIMU;1001
2016-05-31;Mardi;Visiteur;5J;Touriste Français;All-FIMU;3081
2016-05-31;Mardi;Visiteur;5J;Touriste Etranger;All-FIMU;1393
2016-05-31;Mardi;Visiteur;6J;Résident ;All-FIMU;9575
2016-05-31;Mardi;Visiteur;6J;Touriste Français;All-FIMU;5760
2016-05-31;Mardi;Visiteur;6J;Touriste Etranger;All-FIMU;165
2016-05-31;Mardi;Visiteur;7J;Résident ;All-FIMU;4167
2016-05-31;Mardi;Visiteur;7J;Touriste Français;All-FIMU;4223
2016-05-31;Mardi;Visiteur;7J;Touriste Etranger;All-FIMU;1386
2016-05-31;Mardi;Visiteur;8J;Résident ;All-FIMU;6028
2016-05-31;Mardi;Visiteur;8J;Touriste Français;All-FIMU;4514
2016-05-31;Mardi;Visiteur;8J;Touriste Etranger;All-FIMU;8328
2016-05-31;Mardi;Visiteur;9J;Résident ;All-FIMU;9151
2016-05-31;Mardi;Visiteur;9J;Touriste Français;All-FIMU;9875
2016-05-31;Mardi;Visiteur;9J;Touriste Etranger;All-FIMU;6663
2016-05-31;Mardi;Visiteur;10J;Résident ;All-FIMU;1084
2016-05-31;Mardi;Visiteur;10J;Touriste Français;All-FIMU;5553
2016-05-31;Mardi;Visiteur;10J;Touriste Etranger;All-FIMU;3092
2016-05-31;Mardi;Visiteur;11J;Résident ;All-FIMU;6820
2016-05-31;Mardi;Visiteur;11J;Touriste Français;All-FIMU;4668
2016-05-31;Mardi;Visiteur;11J;Touriste Etranger;All-FIMU;179
2016-05-31;Mardi;Visiteur;12J;Résident ;All-FIMU;6907
2016-05-31;Mardi;Visiteur;12J;Touriste Français;All-FIMU;3463
2016-05-31;Mardi;Visiteur;12J;Touriste Etranger;All-FIMU;6231
2016-05-31;Mardi;Visiteur;13J;Résident ;All-FIMU;4964
2016-05-31;Mardi;Visiteur;13J;Touriste Français;All-FIMU;8453
2016-05-31;Mardi;Visiteur;13J;Touriste Etranger;All-FIMU;9546
2016-05-31;Mardi;Visiteur;14J;Résident ;All-FIMU;5813
2016-05-31;Mardi;Visiteur;14J;Touriste Français;All-FIMU;6645
2016-05-31;Mardi;Visiteur;14J;Touriste Etranger;All-FIMU;5418
2016-06-01;Mercredi;Visiteur;1J;Résident ;All-FIMU;3078
2016-06-01;Mercredi;Visiteur;1J;Touriste Français;All-FIMU;7001
2016-06-01;Mercredi;Visiteur;1J;Touriste Etranger;All-FIMU;8651
2016-06-01;Mercredi;Visiteur;2J;Résident ;All-FIMU;9039
2016-06-01;Mercredi;Visiteur;2J;Touriste Français;All-FIMU;9654
2016-06-01;Mercredi;Visiteur;2J;Touriste Etranger;All-FIMU;5433
2016-06-01;Mercredi;Visiteur;3J;Résident ;All-FIMU;7168
2016-06-01;Mercredi;Visiteur;3J;Touriste Français;All-FIMU;9355
2016-06-01;Mercredi;Visiteur;3J;Touriste Etranger;All-FIMU;6256
2016-06-01;Mercredi;Visiteur;4J;Résident ;All-FIMU;4075
2016-06-01;Mercredi;Visiteur;4J;Touriste Français;All-FIMU;3723
2016-06-01;Mercredi;Visiteur;4J;Touriste Etranger;All-FIMU;2159
2016-06-01;Mercredi;Visiteur;5J;Résident ;All-FIMU;8410
2016-06-01;Mercredi;Visiteur;5J;Touriste Français;All-FIMU;6723
2016-06-01;Mercredi;Visiteur;5J;Touriste Etranger;All-FIMU;8486
2016-06-01;Mercredi;Visiteur;6J;Résident ;All-FIMU;5682
2016-06-01;Mercredi;Visiteur;6J;Touriste Français;All-FIMU;5943
2016-06-01;Mercredi;Visiteur;6J;Touriste Etranger;All-FIMU;5337
2016-06-01;Mercredi;Visiteur;7J;Résident ;All-FIMU;4512
2016-06-01;Mercredi;Visiteur;7J;Touriste Français;All-FIMU;857
2016-06-01;Mercredi;Visiteur;7J;Touriste Etranger;All-FIMU;1366
2016-06-01;Mercredi;Visiteur;8J;Résident ;All-FIMU;1735
2016-06-01;Mercredi;Visiteur;8J;Touriste Français;All-FIMU;4342
2016-06-01;Mercredi;Visiteur;8J;Touriste Etranger;All-FIMU;520
2016-06-01;Mercredi;Visiteur;9J;Résident ;All-FIMU;4425
2016-06-01;Mercredi;Visiteur;9J;Touriste Français;All-FIMU;3848
2016-06-01;Mercredi;Visiteur;9J;Touriste Etranger;All-FIMU;6025
2016-06-01;Mercredi;Visiteur;10J;Résident ;All-FIMU;8331
2016-06-01;Mercredi;Visiteur;10J;Touriste Français;All-FIMU;5017
2016-06-01;Mercredi;Visiteur;10J;Touriste Etranger;All-FIMU;3328
2016-06-01;Mercredi;Visiteur;11J;Résident ;All-FIMU;396
2016-06-01;Mercredi;Visiteur;11J;Touriste Français;All-FIMU;1022
2016-06-01;Mercredi;Visiteur;11J;Touriste Etranger;All-FIMU;1760
2016-06-01;Mercredi;Visiteur;12J;Résident ;All-FIMU;1644
2016-06-01;Mercredi;Visiteur;12J;Touriste Français;All-FIMU;3684
2016-06-01;Mercredi;Visiteur;12J;Touriste Etranger;All-FIMU;6671
2016-06-01;Mercredi;Visiteur;13J;Résident ;All-FIMU;5862
2016-06-01;Mercredi;Visiteur;13J;Touriste Français;All-FIMU;9420
2016-06-01;Mercredi;Visiteur;13J;Touriste Etranger;All-FIMU;9292
2016-06-01;Mercredi;Visiteur;14J;Résident ;All-FIMU;5653
2016-06-01;Mercredi;Visiteur;14J;Touriste Français;All-FIMU;3890
2016-06-01;Mercredi;Visiteur;14J;Touriste Etranger;All-FIMU;5716
2016-06-02;Jeudi;Visiteur;1J;Résident ;All-FIMU;3492
2016-06-02;Jeudi;Visiteur;1J;Touriste Français;All-FIMU;9473
2016-06-02;Jeudi;Visiteur;1J;Touriste Etranger;All-FIMU;6987
2016-06-02;Jeudi;Visiteur;2J;Résident ;All-FIMU;5814
2016-06-02;Jeudi;Visiteur;2J;Touriste Français;All-FIMU;5689
2016-06-02;Jeudi;Visiteur;2J;Touriste Etranger;All-FIMU;3898
2016-06-02;Jeudi;Visiteur;3J;Résident ;All-FIMU;8537
2016-06-02;Jeudi;Visiteur;3J;Touriste Français;All-FIMU;2420
2016-06-02;Jeudi;Visiteur;3J;Touriste Etranger;All-FIMU;9534
2016-06-02;Jeudi;Visiteur;4J;Résident ;All-FIMU;4469
2016-06-02;Jeudi;Visiteur;4J;Touriste Français;All-FIMU;8570
2016-06-02;Jeudi;Visiteur;4J;Touriste Etranger;All-FIMU;2135
2016-06-02;Jeudi;Visiteur;5J;Résident ;All-FIMU;3622
2016-06-02;Jeudi;Visiteur;5J;Touriste Français;All-FIMU;2521
2016-06-02;Jeudi;Visiteur;5J;Touriste Etranger;All-FIMU;6726
2016-06-02;Jeudi;Visiteur;6J;Résident ;All-FIMU;390
2016-06-02;Jeudi;Visiteur;6J;Touriste Français;All-FIMU;4394
2016-06-02;Jeudi;Visiteur;6J;Touriste Etranger;All-FIMU;8856
2016-06-02;Jeudi;Visiteur;7J;Résident ;All-FIMU;3049
2016-06-02;Jeudi;Visiteur;7J;Touriste Français;All-FIMU;5747
2016-06-02;Jeudi;Visiteur;7J;Touriste Etranger;All-FIMU;2958
2016-06-02;Jeudi;Visiteur;8J;Résident ;All-FIMU;6488
2016-06-02;Jeudi;Visiteur;8J;Touriste Français;All-FIMU;2625
2016-06-02;Jeudi;Visiteur;8J;Touriste Etranger;All-FIMU;1962
2016-06-02;Jeudi;Visiteur;9J;Résident ;All-FIMU;8404
2016-06-02;Jeudi;Visiteur;9J;Touriste Français;All-FIMU;8986
2016-06-02;Jeudi;Visiteur;9J;Touriste Etranger;All-FIMU;8319
2016-06-02;Jeudi;Visiteur;10J;Résident ;All-FIMU;8383
2016-06-02;Jeudi;Visiteur;10J;Touriste Français;All-FIMU;1453
2016-06-02;Jeudi;Visiteur;10J;Touriste Etranger;All-FIMU;2457
2016-06-02;Jeudi;Visiteur;11J;Résident ;All-FIMU;5626
2016-06-02;Jeudi;Visiteur;11J;Touriste Français;All-FIMU;701
2016-06-02;Jeudi;Visiteur;11J;Touriste Etranger;All-FIMU;8002
2016-06-02;Jeudi;Visiteur;12J;Résident ;All-FIMU;99
2016-06-02;Jeudi;Visiteur;12J;Touriste Français;All-FIMU;7338
2016-06-02;Jeudi;Visiteur;12J;Touriste Etranger;All-FIMU;958
2016-06-02;Jeudi;Visiteur;13J;Résident ;All-FIMU;7436
2016-06-02;Jeudi;Visiteur;13J;Touriste Français;All-FIMU;8592
2016-06-02;Jeudi;Visiteur;13J;Touriste Etranger;All-FIMU;2154
2016-06-02;Jeudi;Visiteur;14J;Résident ;All-FIMU;3975
2016-06-02;Jeudi;Visiteur;14J;Touriste Français;All-FIMU;8929
2016-06-02;Jeudi;Visiteur;14J;Touriste Etranger;All-FIMU;113
2016-06-03;Vendredi;Visiteur;1J;Résident ;All-FIMU;323
2016-06-03;Vendredi;Visiteur;1J;Touriste Français;All-FIMU;8738
2016-06-03;Vendredi;Visiteur;1J;Touriste Etranger;All-FIMU;3224
2016-06-03;Vendredi;Visiteur;2J;Résident ;All-FIMU;4993
2016-06-03;Vendredi;Visiteur;2J;Touriste Français;All-FIMU;7764
2016-06-03;Vendredi;Visiteur;2J;Touriste Etranger;All-FIMU;4623
2016-06-03;Vendredi;Visiteur;3J;Résident ;All-FIMU;7940
2016-06-03;Vendredi;Visiteur;3J;Touriste Français;All-FIMU;413
2016-06-03;Vendredi;Visiteur;3J;Touriste Etranger;All-FIMU;202
2016-06-03;Vendredi;Visiteur;4J;Résident ;All-FIMU;754
2016-06-03;Vendredi;Visiteur;4J;Touriste Français;All-FIMU;5464
2016-06-03;Vendredi;Visiteur;4J;Touriste Etranger;All-FIMU;327
2016-06-03;Vendredi;Visiteur;5J;Résident ;All-FIMU;4602
2016-06-03;Vendredi;Visiteur;5J;Touriste Français;All-FIMU;6613
2016-06-03;Vendredi;Visiteur;5J;Touriste Etranger;All-FIMU;4885
2016-06-03;Vendredi;Visiteur;6J;Résident ;All-FIMU;3107
2016-06-03;Vendredi;Visiteur;6J;Touriste Français;All-FIMU;470
2016-06-03;Vendredi;Visiteur;6J;Touriste Etranger;All-FIMU;4905
2016-06-03;Vendredi;Visiteur;7J;Résident ;All-FIMU;5432
2016-06-03;Vendredi;Visiteur;7J;Touriste Français;All-FIMU;5274
2016-06-03;Vendredi;Visiteur;7J;Touriste Etranger;All-FIMU;4368
2016-06-03;Vendredi;Visiteur;8J;Résident ;All-FIMU;6023
2016-06-03;Vendredi;Visiteur;8J;Touriste Français;All-FIMU;2835
2016-06-03;Vendredi;Visiteur;8J;Touriste Etranger;All-FIMU;9298
2016-06-03;Vendredi;Visiteur;9J;Résident ;All-FIMU;994
2016-06-03;Vendredi;Visiteur;9J;Touriste Français;All-FIMU;3899
2016-06-03;Vendredi;Visiteur;9J;Touriste Etranger;All-FIMU;9150
2016-06-03;Vendredi;Visiteur;10J;Résident ;All-FIMU;7649
2016-06-03;Vendredi;Visiteur;10J;Touriste Français;All-FIMU;3708
2016-06-03;Vendredi;Visiteur;10J;Touriste Etranger;All-FIMU;1830
2016-06-03;Vendredi;Visiteur;11J;Résident ;All-FIMU;757
2016-06-03;Vendredi;Visiteur;11J;Touriste Français;All-FIMU;3262
2016-06-03;Vendredi;Visiteur;11J;Touriste Etranger;All-FIMU;6302
2016-06-03;Vendredi;Visiteur;12J;Résident ;All-FIMU;2193
2016-06-03;Vendredi;Visiteur;12J;Touriste Français;All-FIMU;7729
2016-06-03;Vendredi;Visiteur;12J;Touriste Etranger;All-FIMU;5327
2016-06-03;Vendredi;Visiteur;13J;Résident ;All-FIMU;6199
2016-06-03;Vendredi;Visiteur;13J;Touriste Français;All-FIMU;1232
2016-06-03;Vendredi;Visiteur;13J;Touriste Etranger;All-FIMU;6294
2016-06-03;Vendredi;Visiteur;14J;Résident ;All-FIMU;644
2016-06-03;Vendredi;Visiteur;14J;Touriste Français;All-FIMU;9090
2016-06-03;Vendredi;Visiteur;14J;Touriste Etranger;All-FIMU;8136
2016-06-04;Samedi;Visiteur;1J;Résident ;All-FIMU;6142
