Date;JourDeLaSemaine;Heure;Presence30Min;CategorieVisiteurs;ZoneAnalyse;Volume
2016-04-26;Mardi;22:30:00;Présent;Touriste Etranger;All-FIMU;359
2016-04-26;Mardi;23:00:00;Présent;Résident ;All-FIMU;6137
2016-04-26;Mardi;23:00:00;Présent;Touriste Français;All-FIMU;7650
2016-04-26;Mardi;23:00:00;Présent;Touriste Etranger;All-FIMU;5075
2016-04-26;Mardi;23:30:00;Présent;Résident ;All-FIMU;7037
2016-04-26;Mardi;23:30:00;Présent;Touriste Français;All-FIMU;4417
2016-04-26;Mardi;23:30:00;Présent;Touriste Etranger;All-FIMU;1151
2016-04-27;Mercredi;12:00:00;Présent;Résident ;All-FIMU;1433
2016-04-27;Mercredi;12:00:00;Présent;Touriste Français;All-FIMU;2319
2016-04-27;Mercredi;12:00:00;Présent;Touriste Etranger;All-FIMU;429
2016-04-27;Mercredi;12:30:00;Présent;Résident ;All-FIMU;1965
2016-04-27;Mercredi;12:30:00;Présent;Touriste Français;All-FIMU;4705
2016-04-27;Mercredi;12:30:00;Présent;Touriste Etranger;All-FIMU;8096
2016-04-27;Mercredi;13:00:00;Présent;Résident ;All-FIMU;2362
2016-04-27;Mercredi;13:00:00;Présent;Touriste Français;All-FIMU;4255
2016-04-27;Mercredi;13:00:00;Présent;Touriste Etranger;All-FIMU;8852
2016-04-27;Mercredi;13:30:00;Présent;Résident ;All-FIMU;6785
2016-04-27;Mercredi;13:30:00;Présent;Touriste Français;All-FIMU;9142
2016-04-27;Mercredi;13:30:00;Présent;Touriste Etranger;All-FIMU;4276
2016-04-27;Mercredi;14:00:00;Présent;Résident ;All-FIMU;9599
2016-04-27;Mercredi;14:00:00;Présent;Touriste Français;All-FIMU;5928
2016-04-27;Mercredi;14:00:00;Présent;Touriste Etranger;All-FIMU;6994
2016-04-27;Mercredi;14:30:00;Présent;Résident ;All-FIMU;6356
2016-04-27;Mercredi;14:30:00;Présent;Touriste Français;All-FIMU;988
2016-04-27;Mercredi;14:30:00;Présent;Touriste Etranger;All-FIMU;1485
2016-04-27;Mercredi;15:00:00;Présent;Résident ;All-FIMU;3867
2016-04-27;Mercredi;15:00:00;Présent;Touriste Français;All-FIMU;5327
2016-04-27;Mercredi;15:00:00;Présent;Touriste Etranger;All-FIMU;4282
2016-04-27;Mercredi;15:30:00;Présent;Résident ;All-FIMU;243
2016-04-27;Mercredi;15:30:00;Présent;Touriste Français;All-FIMU;138
2016-04-27;Mercredi;15:30:00;Présent;Touriste Etranger;All-FIMU;3529
2016-04-27;Mercredi;16:00:00;Présent;Résident ;All-FIMU;2006
2016-04-27;Mercredi;16:00:00;Présent;Touriste Français;All-FIMU;2751
2016-04-27;Mercredi;16:00:00;Présent;Touriste Etranger;All-FIMU;1033
2016-04-27;Mercredi;16:30:00;Présent;Résident ;All-FIMU;2299
2016-04-27;Mercredi;16:30:00;Présent;Touriste Français;All-FIMU;1987
2016-04-27;Mercredi;16:30:00;Présent;Touriste Etranger;All-FIMU;7415
2016-04-27;Mercredi;17:00:00;Présent;Résident ;All-FIMU;7709
2016-04-27;Mercredi;17:00:00;Présent;Touriste Français;All-FIMU;6569
2016-04-27;Mercredi;17:00:00;Présent;Touriste Etranger;All-FIMU;2889
2016-04-27;Mercredi;17:30:00;Présent;Résident ;All-FIMU;6088
2016-04-27;Mercredi;17:30:00;Présent;Touriste Français;All-FIMU;7276
2016-04-27;Mercredi;17:30:00;Présent;Touriste Etranger;All-FIMU;7974
2016-04-27;Mercredi;18:00:00;Présent;Résident ;All-FIMU;1467
2016-04-27;Mercredi;18:00:00;Présent;Touriste Français;All-FIMU;3786
2016-04-27;Mercredi;18:00:00;Présent;Touriste Etranger;All-FIMU;8093
2016-04-27;Mercredi;18:30:00;Présent;Résident ;All-FIMU;5459
2016-04-27;Mercredi;18:30:00;Présent;Touriste Français;All-FIMU;2895
2016-04-27;Mercredi;18:30:00;Présent;Touriste Etranger;All-FIMU;8361
2016-04-27;Mercredi;19:00:00;Présent;Résident ;All-FIMU;4588
2016-04-27;Mercredi;19:00:00;Présent;Touriste Français;All-FIMU;4765
2016-04-27;Mercredi;19:00:00;Présent;Touriste Etranger;All-FIMU;2969
2016-04-27;Mercredi;19:30:00;Présent;Résident ;All-FIMU;9429
2016-04-27;Mercredi;19:30:00;Présent;Touriste Français;All-FIMU;7701
2016-04-27;Mercredi;19:30:00;Présent;Touriste Etranger;All-FIMU;1020
2016-04-27;Mercredi;20:00:00;Présent;Résident ;All-FIMU;4032
2016-04-27;Mercredi;20:00:00;Présent;Touriste Français;All-FIMU;2547
2016-04-27;Mercredi;20:00:00;Présent;Touriste Etranger;All-FIMU;9837
2016-04-27;Mercredi;20:30:00;Présent;Résident ;All-FIMU;9996
2016-04-27;Mercredi;20:30:00;Présent;Touriste Français;All-FIMU;8204
2016-04-27;Mercredi;20:30:00;Présent;Touriste Etranger;All-FIMU;8603
2016-04-27;Mercredi;21:00:00;Présent;Résident ;All-FIMU;3088
2016-04-27;Mercredi;21:00:00;Présent;Touriste Français;All-FIMU;4286
2016-04-27;Mercredi;21:00:00;Présent;Touriste Etranger;All-FIMU;4185
2016-04-27;Mercredi;21:30:00;Présent;Résident ;All-FIMU;1429
2016-04-27;Mercredi;21:30:00;Présent;Touriste Français;All-FIMU;6462
2016-04-27;Mercredi;21:30:00;Présent;Touriste Etranger;All-FIMU;9245
2016-04-27;Mercredi;22:00:00;Présent;Résident ;All-FIMU;8644
2016-04-27;Mercredi;22:00:00;Présent;Touriste Français;All-FIMU;574
2016-04-27;Mercredi;22:00:00;Présent;Touriste Etranger;All-FIMU;1053
2016-04-27;Mercredi;22:30:00;Présent;Résident ;All-FIMU;8571
2016-04-27;Mercredi;22:30:00;Présent;Touriste Français;All-FIMU;8060
2016-04-27;Mercredi;22:30:00;Présent;Touriste Etranger;All-FIMU;4087
2016-04-27;Mercredi;23:00:00;Présent;Résident ;All-FIMU;2897
2016-04-27;Mercredi;23:00:00;Présent;Touriste Français;All-FIMU;1457
2016-04-27;Mercredi;23:00:00;Présent;Touriste Etranger;All-FIMU;1096
2016-04-27;Mercredi;23:30:00;Présent;Résident ;All-FIMU;5583
2016-04-27;Mercredi;23:30:00;Présent;Touriste Français;All-FIMU;8462
2016-04-27;Mercredi;23:30:00;Présent;Touriste Etranger;All-FIMU;7342
2016-04-28;Jeudi;12:00:00;Présent;Résident ;All-FIMU;4971
2016-04-28;Jeudi;12:00:00;Présent;Touriste Français;All-FIMU;6991
2016-04-28;Jeudi;12:00:00;Présent;Touriste Etranger;All-FIMU;169
2016-04-28;Jeudi;12:30:00;Présent;Résident ;All-FIMU;7886
2016-04-28;Jeudi;12:30:00;Présent;Touriste Français;All-FIMU;6810
2016-04-28;Jeudi;12:30:00;Présent;Touriste Etranger;All-FIMU;4112
2016-04-28;Jeudi;13:00:00;Présent;Résident ;All-FIMU;6581
2016-04-28;Jeudi;13:00:00;Présent;Touriste Français;All-FIMU;2652
2016-04-28;Jeudi;13:00:00;Présent;Touriste Etranger;All-FIMU;951
2016-04-28;Jeudi;13:30:00;Présent;Résident ;All-FIMU;5669
2016-04-28;Jeudi;13:30:00;Présent;Touriste Français;All-FIMU;9759
2016-04-28;Jeudi;13:30:00;Présent;Touriste Etranger;All-FIMU;4325
2016-04-28;Jeudi;14:00:00;Présent;Résident ;All-FIMU;5634
2016-04-28;Jeudi;14:00:00;Présent;Touriste Français;All-FIMU;8116
2016-04-28;Jeudi;14:00:00;Présent;Touriste Etranger;All-FIMU;4508
2016-04-28;Jeudi;14:30:00;Présent;Résident ;All-FIMU;7890
2016-04-28;Jeudi;14:30:00;Présent;Touriste Français;All-FIMU;3079
2016-04-28;Jeudi;14:30:00;Présent;Touriste Etranger;All-FIMU;3593
2016-04-28;Jeudi;15:00:00;Présent;Résident ;All-FIMU;7051
2016-04-28;Jeudi;15:00:00;Présent;Touriste Français;All-FIMU;8727
2016-04-28;Jeudi;15:00:00;Présent;Touriste Etranger;All-FIMU;9117
2016-04-28;Jeudi;15:30:00;Présent;Résident ;All-FIMU;194
2016-04-28;Jeudi;15:30:00;Présent;Touriste Français;All-FIMU;8880
2016-04-28;Jeudi;15:30:00;Présent;Touriste Etranger;All-FIMU;1671
2016-04-28;Jeudi;16:00:00;Présent;Résident ;All-FIMU;5020
2016-04-28;Jeudi;16:00:00;Présent;Touriste Français;All-FIMU;8971
2016-04-28;Jeudi;16:00:00;Présent;Touriste Etranger;All-FIMU;9324
2016-04-28;Jeudi;16:30:00;Présent;Résident ;All-FIMU;2762
2016-04-28;Jeudi;16:30:00;Présent;Touriste Français;All-FIMU;9077
2016-04-28;Jeudi;16:30:00;Présent;Touriste Etranger;All-FIMU;6259
2016-04-28;Jeudi;17:00:00;Présent;Résident ;All-FIMU;6256
2016-04-28;Jeudi;17:00:00;Présent;Touriste Français;All-FIMU;2225
2016-04-28;Jeudi;17:00:00;Présent;Touriste Etranger;All-FIMU;8050
2016-04-28;Jeudi;17:30:00;Présent;Résident ;All-FIMU;1726
2016-04-28;Jeudi;17:30:00;Présent;Touriste Français;All-FIMU;4920
2016-04-28;Jeudi;17:30:00;Présent;Touriste Etranger;All-FIMU;8274
2016-04-28;Jeudi;18:00:00;Présent;Résident ;All-FIMU;5067
2016-04-28;Jeudi;18:00:00;Présent;Touriste Français;All-FIMU;5314
2016-04-28;Jeudi;18:00:00;Présent;Touriste Etranger;All-FIMU;7340
2016-04-28;Jeudi;18:30:00;Présent;Résident ;All-FIMU;3946
2016-04-28;Jeudi;18:30:00;Présent;Touriste Français;All-FIMU;6719
2016-04-28;Jeudi;18:30:00;Présent;Touriste Etranger;All-FIMU;3864
2016-04-28;Jeudi;19:00:00;Présent;Résident ;All-FIMU;5958
2016-04-28;Jeudi;19:00:00;Présent;Touriste Français;All-FIMU;4552
2016-04-28;Jeudi;19:00:00;Présent;Touriste Etranger;All-FIMU;1386
2016-04-28;Jeudi;19:30:00;Présent;Résident ;All-FIMU;2199
2016-04-28;Jeudi;19:30:00;Présent;Touriste Français;All-FIMU;5983
2016-04-28;Jeudi;19:30:00;Présent;Touriste Etranger;All-FIMU;734
2016-04-28;Jeudi;20:00:00;Présent;Résident ;All-FIMU;4630
2016-04-28;Jeudi;20:00:00;Présent;Touriste Français;All-FIMU;8097
2016-04-28;Jeudi;20:00:00;Présent;Touriste Etranger;All-FIMU;9390
2016-04-28;Jeudi;20:30:00;Présent;Résident ;All-FIMU;1951
2016-04-28;Jeudi;20:30:00;Présent;Touriste Français;All-FIMU;3264
2016-04-28;Jeudi;20:30:00;Présent;Touriste Etranger;All-FIMU;5501
2016-04-28;Jeudi;21:00:00;Présent;Résident ;All-FIMU;6409
2016-04-28;Jeudi;21:00:00;Présent;Touriste Français;All-FIMU;5065
2016-04-28;Jeudi;21:00:00;Présent;Touriste Etranger;All-FIMU;2154
2016-04-28;Jeudi;21:30:00;Présent;Résident ;All-FIMU;3359
2016-04-28;Jeudi;21:30:00;Présent;Touriste Français;All-FIMU;5576
2016-04-28;Jeudi;21:30:00;Présent;Touriste Etranger;All-FIMU;9196
2016-04-28;Jeudi;22:00:00;Présent;Résident ;All-FIMU;4892
2016-04-28;Jeudi;22:00:00;Présent;Touriste Français;All-FIMU;242
2016-04-28;Jeudi;22:00:00;Présent;Touriste Etranger;All-FIMU;5428
2016-04-28;Jeudi;22:30:00;Présent;Résident ;All-FIMU;4431
2016-04-28;Jeudi;22:30:00;Présent;Touriste Français;All-FIMU;2359
2016-04-28;Jeudi;22:30:00;Présent;Touriste Etranger;All-FIMU;3081
2016-04-28;Jeudi;23:00:00;Présent;Résident ;All-FIMU;5691
2016-04-28;Jeudi;23:00:00;Présent;Touriste Français;All-FIMU;5911
2016-04-28;Jeudi;23:00:00;Présent;Touriste Etranger;All-FIMU;8647
2016-04-28;Jeudi;23:30:00;Présent;Résident ;All-FIMU;4458
2016-04-28;Jeudi;23:30:00;Présent;Touriste Français;All-FIMU;9592
2016-04-28;Jeudi;23:30:00;Présent;Touriste Etranger;All-FIMU;2194
2016-04-29;Vendredi;12:00:00;Présent;Résident ;All-FIMU;1623
2016-04-29;Vendredi;12:00:00;Présent;Touriste Français;All-FIMU;8774
2016-04-29;Vendredi;12:00:00;Présent;Touriste Etranger;All-FIMU;4177
2016-04-29;Vendredi;12:30:00;Présent;Résident ;All-FIMU;9641
2016-04-29;Vendredi;12:30:00;Présent;Touriste Français;All-FIMU;8220
2016-04-29;Vendredi;12:30:00;Présent;Touriste Etranger;All-FIMU;7211
2016-04-29;Vendredi;13:00:00;Présent;Résident ;All-FIMU;120
2016-04-29;Vendredi;13:00:00;Présent;Touriste Français;All-FIMU;1294
2016-04-29;Vendredi;13:00:00;Présent;Touriste Etranger;All-FIMU;9484
2016-04-29;Vendredi;13:30:00;Présent;Résident ;All-FIMU;7418
2016-04-29;Vendredi;13:30:00;Présent;Touriste Français;All-FIMU;7566
2016-04-29;Vendredi;13:30:00;Présent;Touriste Etranger;All-FIMU;3331
2016-04-29;Vendredi;14:00:00;Présent;Résident ;All-FIMU;971
2016-04-29;Vendredi;14:00:00;Présent;Touriste Français;All-FIMU;5244
2016-04-29;Vendredi;14:00:00;Présent;Touriste Etranger;All-FIMU;8801
2016-04-29;Vendredi;14:30:00;Présent;Résident ;All-FIMU;2191
2016-04-29;Vendredi;14:30:00;Présent;Touriste Français;All-FIMU;8110
2016-04-29;Vendredi;14:30:00;Présent;Touriste Etranger;All-FIMU;8608
2016-04-29;Vendredi;15:00:00;Présent;Résident ;All-FIMU;784
2016-04-29;Vendredi;15:00:00;Présent;Touriste Français;All-FIMU;1026
2016-04-29;Vendredi;15:00:00;Présent;Touriste Etranger;All-FIMU;1487
2016-04-29;Vendredi;15:30:00;Présent;Résident ;All-FIMU;8027
2016-04-29;Vendredi;15:30:00;Présent;Touriste Français;All-FIMU;551
2016-04-29;Vendredi;15:30:00;Présent;Touriste Etranger;All-FIMU;979
2016-04-29;Vendredi;16:00:00;Présent;Résident ;All-FIMU;4933
2016-04-29;Vendredi;16:00:00;Présent;Touriste Français;All-FIMU;6603
2016-04-29;Vendredi;16:00:00;Présent;Touriste Etranger;All-FIMU;4397
2016-04-29;Vendredi;16:30:00;Présent;Résident ;All-FIMU;7595
2016-04-29;Vendredi;16:30:00;Présent;Touriste Français;All-FIMU;5931
2016-04-29;Vendredi;16:30:00;Présent;Touriste Etranger;All-FIMU;8514
2016-04-29;Vendredi;17:00:00;Présent;Résident ;All-FIMU;4764
2016-04-29;Vendredi;17:00:00;Présent;Touriste Français;All-FIMU;8861
2016-04-29;Vendredi;17:00:00;Présent;Touriste Etranger;All-FIMU;827
2016-04-29;Vendredi;17:30:00;Présent;Résident ;All-FIMU;2438
2016-04-29;Vendredi;17:30:00;Présent;Touriste Français;All-FIMU;1376
2016-04-29;Vendredi;17:30:00;Présent;Touriste Etranger;All-FIMU;6915
2016-04-29;Vendredi;18:00:00;Présent;Résident ;All-FIMU;7228
2016-04-29;Vendredi;18:00:00;Présent;Touriste Français;All-FIMU;7653
2016-04-29;Vendredi;18:00:00;Présent;Touriste Etranger;All-FIMU;1856
2016-04-29;Vendredi;18:30:00;Présent;Résident ;All-FIMU;8712
2016-04-29;Vendredi;18:30:00;Présent;Touriste Français;All-FIMU;3853
2016-04-29;Vendredi;18:30:00;Présent;Touriste Etranger;All-FIMU;6031
2016-04-29;Vendredi;19:00:00;Présent;Résident ;All-FIMU;4649
2016-04-29;Vendredi;19:00:00;Présent;Touriste Français;All-FIMU;8641
2016-04-29;Vendredi;19:00:00;Présent;Touriste Etranger;All-FIMU;8008
2016-04-29;Vendredi;19:30:00;Présent;Résident ;All-FIMU;473
2016-04-29;Vendredi;19:30:00;Présent;Touriste Français;All-FIMU;8930
2016-04-29;Vendredi;19:30:00;Présent;Touriste Etranger;All-FIMU;7771
2016-04-29;Vendredi;20:00:00;Présent;Résident ;All-FIMU;341
2016-04-29;Vendredi;20:00:00;Présent;Touriste Français;All-FIMU;3710
2016-04-29;Vendredi;20:00:00;Présent;Touriste Etranger;All-FIMU;8823
2016-04-29;Vendredi;20:30:00;Présent;Résident ;All-FIMU;5634
2016-04-29;Vendredi;20:30:00;Présent;Touriste Français;All-FIMU;4244
2016-04-29;Vendredi;20:30:00;Présent;Touriste Etranger;All-FIMU;6626
2016-04-29;Vendredi;21:00:00;Présent;Résident ;All-FIMU;2179
2016-04-29;Vendredi;21:00:00;Présent;Touriste Français;All-FIMU;2599
2016-04-29;Vendredi;21:00:00;Présent;Touriste Etranger;All-FIMU;8141
2016-04-29;Vendredi;21:30:00;Présent;Résident ;All-FIMU;1594
2016-04-29;Vendredi;21:30:00;Présent;Touriste Français;All-FIMU;8451
2016-04-29;Vendredi;21:30:00;Présent;Touriste Etranger;All-FIMU;4669
2016-04-29;Vendredi;22:00:00;Présent;Résident ;All-FIMU;4261
2016-04-29;Vendredi;22:00:00;Présent;Touriste Français;All-FIMU;7379
2016-04-29;Vendredi;22:00:00;Présent;Touriste Etranger;All-FIMU;4961
2016-04-29;Vendredi;22:30:00;Présent;Résident ;All-FIMU;5775
2016-04-29;Vendredi;22:30:00;Présent;Touriste Français;All-FIMU;1511
2016-04-29;Vendredi;22:30:00;Présent;Touriste Etranger;All-FIMU;1072
2016-04-29;Vendredi;23:00:00;Présent;Résident ;All-FIMU;2405
2016-04-29;Vendredi;23:00:00;Présent;Touriste Français;All-FIMU;8806
2016-04-29;Vendredi;23:00:00;Présent;Touriste Etranger;All-FIMU;4472
2016-04-29;Vendredi;23:30:00;Présent;Résident ;All-FIMU;3071
2016-04-29;Vendredi;23:30:00;Présent;Touriste Français;All-FIMU;1212
2016-04-29;Vendredi;23:30:00;Présent;Touriste Etranger;All-FIMU;3599
2016-04-30;Samedi;12:00:00;Présent;Résident ;All-FIMU;1494
2016-04-30;Samedi;12:00:00;Présent;Touriste Français;All-FIMU;4484
2016-04-30;Samedi;12:00:00;Présent;Touriste Etranger;All-FIMU;9328
2016-04-30;Samedi;12:30:00;Présent;Résident ;All-FIMU;7361
2016-04-30;Samedi;12:30:00;Présent;Touriste Français;All-FIMU;6391
2016-04-30;Samedi;12:30:00;Présent;Touriste Etranger;All-FIMU;318
2016-04-30;Samedi;13:00:00;Présent;Résident ;All-FIMU;7311
2016-04-30;Samedi;13:00:00;Présent;Touriste Français;All-FIMU;4480
2016-04-30;Samedi;13:00:00;Présent;Touriste Etranger;All-FIMU;1609
2016-04-30;Samedi;13:30:00;Présent;Résident ;All-FIMU;2846
2016-04-30;Samedi;13:30:00;Présent;Touriste Français;All-FIMU;1565
2016-04-30;Samedi;13:30:00;Présent;Touriste Etranger;All-FIMU;537
2016-04-30;Samedi;14:00:00;Présent;Résident ;All-FIMU;6768
2016-04-30;Samedi;14:00:00;Présent;Touriste Français;All-FIMU;499
2016-04-30;Samedi;14:00:00;Présent;Touriste Etranger;All-FIMU;8988
2016-04-30;Samedi;14:30:00;Présent;Résident ;All-FIMU;8699
2016-04-30;Samedi;14:30:00;Présent;Touriste Français;All-FIMU;1377
2016-04-30;Samedi;14:30:00;Présent;Touriste Etranger;All-FIMU;4677
2016-04-30;Samedi;15:00:00;Présent;Résident ;All-FIMU;9648
2016-04-30;Samedi;15:00:00;Présent;Touriste Français;All-FIMU;7696
2016-04-30;Samedi;15:00:00;Présent;Touriste Etranger;All-FIMU;1743
2016-04-30;Samedi;15:30:00;Présent;Résident ;All-FIMU;5914
2016-04-30;Samedi;15:30:00;Présent;Touriste Français;All-FIMU;1663
2016-04-30;Samedi;15:30:00;Présent;Touriste Etranger;All-FIMU;6982
2016-04-30;Samedi;16:00:00;Présent;Résident ;All-FIMU;402
2016-04-30;Samedi;16:00:00;Présent;Touriste Français;All-FIMU;5448
2016-04-30;Samedi;16:00:00;Présent;Touriste Etranger;All-FIMU;3842
2016-04-30;Samedi;16:30:00;Présent;Résident ;All-FIMU;9083
2016-04-30;Samedi;16:30:00;Présent;Touriste Français;All-FIMU;5377
2016-04-30;Samedi;16:30:00;Présent;Touriste Etranger;All-FIMU;3860
2016-04-30;Samedi;17:00:00;Présent;Résident ;All-FIMU;9545
2016-04-30;Samedi;17:00:00;Présent;Touriste Français;All-FIMU;3374
2016-04-30;Samedi;17:00:00;Présent;Touriste Etranger;All-FIMU;6176
2016-04-30;Samedi;17:30:00;Présent;Résident ;All-FIMU;2633
2016-04-30;Samedi;17:30:00;Présent;Touriste Français;All-FIMU;3005
2016-04-30;Samedi;17:30:00;Présent;Touriste Etranger;All-FIMU;9041
2016-04-30;Samedi;18:00:00;Présent;Résident ;All-FIMU;5478
2016-04-30;Samedi;18:00:00;Présent;Touriste Français;All-FIMU;1586
2016-04-30;Samedi;18:00:00;Présent;Touriste Etranger;All-FIMU;7241
2016-04-30;Samedi;18:30:00;Présent;Résident ;All-FIMU;6663
2016-04-30;Samedi;18:30:00;Présent;Touriste Français;All-FIMU;7071
2016-04-30;Samedi;18:30:00;Présent;Touriste Etranger;All-FIMU;1695
2016-04-30;Samedi;19:00:00;Présent;Résident ;All-FIMU;479
2016-04-30;Samedi;19:00:00;Présent;Touriste Français;All-FIMU;812
2016-04-30;Samedi;19:00:00;Présent;Touriste Etranger;All-FIMU;9841
2016-04-30;Samedi;19:30:00;Présent;Résident ;All-FIMU;9550
2016-04-30;Samedi;19:30:00;Présent;Touriste Français;All-FIMU;7817
2016-04-30;Samedi;19:30:00;Présent;Touriste Etranger;All-FIMU;4191
2016-04-30;Samedi;20:00:00;Présent;Résident ;All-FIMU;3841
2016-04-30;Samedi;20:00:00;Présent;Touriste Français;All-FIMU;1448
2016-04-30;Samedi;20:00:00;Présent;Touriste Etranger;All-FIMU;3224
2016-04-30;Samedi;20:30:00;Présent;Résident ;All-FIMU;901
2016-04-30;Samedi;20:30:00;Présent;Touriste Français;All-FIMU;3753
2016-04-30;Samedi;20:30:00;Présent;Touriste Etranger;All-FIMU;2036
2016-04-30;Samedi;21:00:00;Présent;Résident ;All-FIMU;8689
2016-04-30;Samedi;21:00:00;Présent;Touriste Français;All-FIMU;5871
2016-04-30;Samedi;21:00:00;Présent;Touriste Etranger;All-FIMU;1667
2016-04-30;Samedi;21:30:00;Présent;Résident ;All-FIMU;3292
2016-04-30;Samedi;21:30:00;Présent;Touriste Français;All-FIMU;6966
2016-04-30;Samedi;21:30:00;Présent;Touriste Etranger;All-FIMU;4447
2016-04-30;Samedi;22:00:00;Présent;Résident ;All-FIMU;1456
2016-04-30;Samedi;22:00:00;Présent;Touriste Français;All-FIMU;6405
2016-04-30;Samedi;22:00:00;Présent;Touriste Etranger;All-FIMU;4485
2016-04-30;Samedi;22:30:00;Présent;Résident ;All-FIMU;5814
2016-04-30;Samedi;22:30:00;Présent;Touriste Français;All-FIMU;9461
2016-04-30;Samedi;22:30:00;Présent;Touriste Etranger;All-FIMU;6440
2016-04-30;Samedi;23:00:00;Présent;Résident ;All-FIMU;2563
2016-04-30;Samedi;23:00:00;Présent;Touriste Français;All-FIMU;5136
2016-04-30;Samedi;23:00:00;Présent;Touriste Etranger;All-FIMU;7721
2016-04-30;Samedi;23:30:00;Présent;Résident ;All-FIMU;1249
2016-04-30;Samedi;23:30:00;Présent;Touriste Français;All-FIMU;4833
2016-04-30;Samedi;23:30:00;Présent;Touriste Etranger;All-FIMU;4060
2016-05-01;Dimanche;12:00:00;Présent;Résident ;All-FIMU;3451
2016-05-01;Dimanche;12:00:00;Présent;Touriste Français;All-FIMU;7789
2016-05-01;Dimanche;12:00:00;Présent;Touriste Etranger;All-FIMU;3620
2016-05-01;Dimanche;12:30:00;Présent;Résident ;All-FIMU;4449
2016-05-01;Dimanche;12:30:00;Présent;Touriste Français;All-FIMU;2666
2016-05-01;Dimanche;12:30:00;Présent;Touriste Etranger;All-FIMU;3370
2016-05-01;Dimanche;13:00:00;Présent;Résident ;All-FIMU;5943
2016-05-01;Dimanche;13:00:00;Présent;Touriste Français;All-FIMU;8027
2016-05-01;Dimanche;13:00:00;Présent;Touriste Etranger;All-FIMU;315
2016-05-01;Dimanche;13:30:00;Présent;Résident ;All-FIMU;4901
2016-05-01;Dimanche;13:30:00;Présent;Touriste Français;All-FIMU;3882
2016-05-01;Dimanche;13:30:00;Présent;Touriste Etranger;All-FIMU;8218
2016-05-01;Dimanche;14:00:00;Présent;Résident ;All-FIMU;4856
2016-05-01;Dimanche;14:00:00;Présent;Touriste Français;All-FIMU;6043
2016-05-01;Dimanche;14:00:00;Présent;Touriste Etranger;All-FIMU;4983
2016-05-01;Dimanche;14:30:00;Présent;Résident ;All-FIMU;2610
2016-05-01;Dimanche;14:30:00;Présent;Touriste Français;All-FIMU;9451
2016-05-01;Dimanche;14:30:00;Présent;Touriste Etranger;All-FIMU;2062
2016-05-01;Dimanche;15:00:00;Présent;Résident ;All-FIMU;4345
2016-05-01;Dimanche;15:00:00;Présent;Touriste Français;All-FIMU;4330
2016-05-01;Dimanche;15:00:00;Présent;Touriste Etranger;All-FIMU;463
2016-05-01;Dimanche;15:30:00;Présent;Résident ;All-FIMU;4353
2016-05-01;Dimanche;15:30:00;Présent;Touriste Français;All-FIMU;7085
2016-05-01;Dimanche;15:30:00;Présent;Touriste Etranger;All-FIMU;7242
2016-05-01;Dimanche;16:00:00;Présent;Résident ;All-FIMU;8091
2016-05-01;Dimanche;16:00:00;Présent;Touriste Français;All-FIMU;173
2016-05-01;Dimanche;16:00:00;Présent;Touriste Etranger;All-FIMU;2981
2016-05-01;Dimanche;16:30:00;Présent;Résident ;All-FIMU;7948
